timestamp,price_usd
2025-04-21 01:12:44.885344,86954
2025-04-21 01:13:55.578241,86934
2025-04-21 01:14:05.703095,86900
2025-04-21 01:14:15.823636,86900
2025-04-21 01:14:25.970069,86900
2025-04-21 01:14:36.073166,86900
2025-04-21 01:14:46.199622,86900
2025-04-21 01:15:56.884215,86892
2025-04-21 01:16:07.009406,86881
2025-04-21 01:16:17.118219,86881
2025-04-21 01:16:27.243479,86881
2025-04-21 01:16:37.355233,86881
2025-04-21 01:16:47.452357,86881
2025-04-21 01:17:58.157524,86901
2025-04-21 01:18:08.281232,86932
2025-04-21 01:18:18.424569,86932
2025-04-21 01:18:28.531079,86932
2025-04-21 01:18:38.658491,86932
2025-04-21 01:18:48.801237,86932
2025-04-21 01:19:59.510203,86918
2025-04-21 01:20:09.611001,86918
2025-04-21 01:20:19.736730,86902
2025-04-21 01:20:29.858190,86902
2025-04-21 01:20:40.039121,86902
2025-04-21 01:20:50.148968,86902
2025-04-21 01:21:00.255404,86902
2025-04-21 01:22:10.965331,86907
2025-04-21 01:22:21.104695,86909
2025-04-21 01:22:31.216813,86909
2025-04-21 01:22:41.326535,86909
2025-04-21 01:22:51.446161,86909
2025-04-21 01:23:01.569228,86909
2025-04-21 01:24:12.278525,86896
2025-04-21 01:24:22.383329,86886
2025-04-21 01:24:32.472400,86886
2025-04-21 01:24:42.584441,86886
2025-04-21 01:24:52.703765,86886
2025-04-21 01:25:02.882200,86886
2025-04-21 01:25:13.015627,86886
2025-04-21 01:26:23.714979,86922
2025-04-21 01:26:33.837851,86922
2025-04-21 01:26:43.956889,86922
2025-04-21 01:26:54.075970,86922
2025-04-21 01:27:04.210162,86922
2025-04-21 01:27:14.315523,86922
2025-04-21 01:27:24.430154,86946
2025-04-21 01:27:34.555063,86946
2025-04-21 01:28:45.254664,87018
2025-04-21 01:28:55.385535,87018
2025-04-21 01:29:05.520020,87018
2025-04-21 01:29:15.659805,87018
2025-04-21 01:29:25.790525,87027
2025-04-21 01:29:35.893834,87027
2025-04-21 01:29:46.008750,87027
2025-04-21 01:30:56.840878,87017
2025-04-21 01:31:06.978352,87017
2025-04-21 01:31:17.241884,87017
2025-04-21 01:31:27.355060,87038
2025-04-21 01:31:37.470405,87038
2025-04-21 01:31:47.579128,87038
2025-04-21 01:32:58.424556,87062
2025-04-21 01:33:08.647677,87062
2025-04-21 01:33:18.781348,87062
2025-04-21 01:33:28.895548,87068
2025-04-21 01:33:38.997196,87068
2025-04-21 01:33:49.121777,87068
2025-04-21 01:34:59.925551,87081
2025-04-21 01:35:10.083612,87081
2025-04-21 01:35:20.199489,87081
2025-04-21 01:35:30.304878,87070
2025-04-21 01:35:40.434866,87070
2025-04-21 01:35:50.539904,87070
2025-04-21 01:36:00.638930,87070
2025-04-21 01:37:11.349776,87066
2025-04-21 01:37:21.462761,87066
2025-04-21 01:37:31.577552,87084
2025-04-21 01:37:41.679955,87084
2025-04-21 01:37:51.799890,87084
2025-04-21 01:38:01.905982,87084
2025-04-21 01:39:12.560100,87104
2025-04-21 01:39:22.677604,87104
2025-04-21 01:39:32.783192,87114
2025-04-21 01:39:42.894689,87114
2025-04-21 01:39:53.005518,87114
2025-04-21 01:40:03.126886,87114
2025-04-21 01:40:13.237351,87114
2025-04-21 01:41:24.061408,87164
2025-04-21 01:41:34.195480,87164
2025-04-21 01:41:44.305762,87182
2025-04-21 01:41:54.426678,87182
2025-04-21 01:42:04.561257,87182
2025-04-21 01:42:14.679721,87182
2025-04-21 01:42:24.838103,87182
2025-04-21 01:42:34.968815,87182
2025-04-21 01:42:45.088484,87148
2025-04-21 01:43:55.825221,87146
2025-04-21 01:44:05.936347,87146
2025-04-21 01:44:16.050411,87146
2025-04-21 01:44:26.138693,87146
2025-04-21 01:44:36.257343,87146
2025-04-21 01:44:46.364462,87177
2025-04-21 01:45:57.005602,87186
2025-04-21 01:46:07.127663,87186
2025-04-21 01:46:17.257695,87186
2025-04-21 01:46:27.383123,87186
2025-04-21 01:46:37.487620,87186
2025-04-21 01:46:47.602901,87199
2025-04-21 01:47:58.279772,87205
2025-04-21 01:48:08.411090,87205
2025-04-21 01:48:18.515759,87205
2025-04-21 01:48:28.624219,87205
2025-04-21 01:48:38.725374,87205
2025-04-21 01:48:48.831027,87212
2025-04-21 01:49:59.558354,87253
2025-04-21 01:50:09.699051,87253
2025-04-21 01:50:19.822938,87253
2025-04-21 01:50:29.928832,87253
2025-04-21 01:50:40.036457,87253
2025-04-21 01:50:50.136790,87255
2025-04-21 01:51:00.373885,87255
2025-04-21 01:52:11.046450,87300
2025-04-21 01:52:21.154748,87300
2025-04-21 01:52:31.268807,87300
2025-04-21 01:52:41.393407,87300
2025-04-21 01:52:51.518542,87319
2025-04-21 01:53:01.648817,87319
2025-04-21 01:54:12.337832,87351
2025-04-21 01:54:22.464011,87351
2025-04-21 01:54:32.597203,87351
2025-04-21 01:54:42.710654,87351
2025-04-21 01:54:52.816801,87337
2025-04-21 01:55:02.926678,87337
2025-04-21 01:55:13.047724,87337
2025-04-21 01:56:23.732566,87319
2025-04-21 01:56:33.847600,87319
2025-04-21 01:56:43.959698,87319
2025-04-21 01:56:54.062710,87306
2025-04-21 01:57:04.186294,87306
2025-04-21 01:57:14.395779,87306
2025-04-21 01:57:24.520528,87306
2025-04-21 01:57:34.664423,87306
2025-04-21 01:58:45.349348,87272
2025-04-21 01:58:55.476859,87302
2025-04-21 01:59:05.593110,87302
2025-04-21 01:59:15.720874,87302
2025-04-21 01:59:25.855671,87302
2025-04-21 01:59:35.966883,87302
2025-04-21 01:59:46.102854,87302
2025-04-21 02:00:57.026838,87264
2025-04-21 02:01:07.182622,87264
2025-04-21 02:01:17.295526,87264
2025-04-21 02:01:27.414513,87264
2025-04-21 02:01:37.527505,87264
2025-04-21 02:01:47.769509,87264
2025-04-21 02:02:58.482534,87280
2025-04-21 02:03:08.617688,87298
2025-04-21 02:03:18.734746,87298
2025-04-21 02:03:28.850094,87298
2025-04-21 02:03:38.964836,87298
2025-04-21 02:03:49.081440,87298
2025-04-21 02:04:59.803685,87288
2025-04-21 02:05:09.928711,87275
2025-04-21 02:05:20.029165,87275
2025-04-21 02:05:30.150036,87275
2025-04-21 02:05:40.263079,87275
2025-04-21 02:05:50.370675,87275
2025-04-21 02:06:00.483712,87275
2025-04-21 02:07:11.191168,87258
2025-04-21 02:07:21.314618,87258
2025-04-21 02:07:31.487977,87258
2025-04-21 02:07:41.604055,87258
2025-04-21 02:07:51.729166,87258
2025-04-21 02:08:01.851231,87258
2025-04-21 02:08:11.999679,87273
2025-04-21 02:09:22.784934,87302
2025-04-21 02:09:32.906785,87302
2025-04-21 02:09:43.044596,87302
2025-04-21 02:09:53.163107,87302
2025-04-21 02:10:03.319803,87302
2025-04-21 02:10:13.433194,87300
2025-04-21 02:10:23.540856,87300
2025-04-21 02:10:33.663174,87300
2025-04-21 02:11:44.334492,87265
2025-04-21 02:11:54.452868,87265
2025-04-21 02:12:04.592177,87265
2025-04-21 02:12:14.693346,87263
2025-04-21 02:12:24.797157,87263
2025-04-21 02:12:34.917573,87263
2025-04-21 02:12:45.029753,87263
2025-04-21 02:13:55.731804,87251
2025-04-21 02:14:05.864465,87251
2025-04-21 02:14:15.986145,87248
2025-04-21 02:14:26.111962,87248
2025-04-21 02:14:36.238532,87248
2025-04-21 02:14:46.348481,87248
2025-04-21 02:15:57.035854,87242
2025-04-21 02:16:07.176915,87242
2025-04-21 02:16:17.350361,87239
2025-04-21 02:16:27.462322,87239
2025-04-21 02:16:37.585771,87239
2025-04-21 02:16:47.694663,87239
2025-04-21 02:17:58.378140,87262
2025-04-21 02:18:08.505816,87262
2025-04-21 02:18:18.650569,87262
2025-04-21 02:18:28.766946,87272
2025-04-21 02:18:38.869140,87272
2025-04-21 02:18:48.994379,87272
2025-04-21 02:19:59.692668,87267
2025-04-21 02:20:09.866888,87267
2025-04-21 02:20:20.008867,87267
2025-04-21 02:20:30.111803,87288
2025-04-21 02:20:40.230190,87288
2025-04-21 02:20:50.350628,87288
2025-04-21 02:21:00.448921,87288
2025-04-21 02:22:11.180620,87300
2025-04-21 02:22:21.307395,87300
2025-04-21 02:22:31.476009,87321
2025-04-21 02:22:41.593020,87321
2025-04-21 02:22:51.709144,87321
2025-04-21 02:23:01.821824,87321
2025-04-21 02:24:12.529534,87347
2025-04-21 02:24:22.650412,87347
2025-04-21 02:24:32.766138,87366
2025-04-21 02:24:42.857032,87366
2025-04-21 02:24:52.975974,87366
2025-04-21 02:25:03.134537,87366
2025-04-21 02:25:13.251307,87366
2025-04-21 02:26:23.934764,87417
2025-04-21 02:26:34.089398,87435
2025-04-21 02:26:44.212746,87435
2025-04-21 02:26:54.323539,87435
2025-04-21 02:27:04.438193,87435
2025-04-21 02:27:14.567406,87435
2025-04-21 02:27:24.669435,87435
2025-04-21 02:27:34.789028,87426
2025-04-21 02:28:45.505208,87417
2025-04-21 02:28:55.633701,87417
2025-04-21 02:29:05.749241,87417
2025-04-21 02:29:15.868123,87417
2025-04-21 02:29:25.982664,87417
2025-04-21 02:29:36.104680,87414
2025-04-21 02:29:46.235188,87414
2025-04-21 02:30:56.946767,87401
2025-04-21 02:31:07.113091,87401
2025-04-21 02:31:17.243919,87401
2025-04-21 02:31:27.366745,87401
2025-04-21 02:31:37.506056,87392
2025-04-21 02:31:47.656082,87392
2025-04-21 02:32:58.304815,87391
2025-04-21 02:33:08.450864,87391
2025-04-21 02:33:18.562046,87391
2025-04-21 02:33:28.687544,87391
2025-04-21 02:33:38.810711,87399
2025-04-21 02:33:48.928483,87399
2025-04-21 02:34:59.650565,87394
2025-04-21 02:35:09.773402,87394
2025-04-21 02:35:19.872470,87394
2025-04-21 02:35:30.000723,87394
2025-04-21 02:35:40.106710,87378
2025-04-21 02:35:50.239238,87378
2025-04-21 02:36:00.349390,87378
2025-04-21 02:37:11.012392,87369
2025-04-21 02:37:21.130694,87369
2025-04-21 02:37:31.244520,87369
2025-04-21 02:37:41.355427,87354
2025-04-21 02:37:51.494452,87354
2025-04-21 02:38:01.607919,87354
2025-04-21 02:39:12.299878,87347
2025-04-21 02:39:22.434870,87347
2025-04-21 02:39:32.538969,87347
2025-04-21 02:39:42.689372,87347
2025-04-21 02:39:52.807493,87338
2025-04-21 02:40:02.936770,87338
2025-04-21 02:40:13.048413,87338
2025-04-21 02:41:23.737403,87294
2025-04-21 02:41:33.913427,87294
2025-04-21 02:41:44.028547,87294
2025-04-21 02:41:54.142025,87285
2025-04-21 02:42:04.294620,87285
2025-04-21 02:42:14.426467,87285
2025-04-21 02:42:24.554610,87285
2025-04-21 02:42:34.681906,87285
2025-04-21 02:43:45.394476,87285
2025-04-21 02:43:55.517616,87280
2025-04-21 02:44:05.662584,87280
2025-04-21 02:44:15.762069,87280
2025-04-21 02:44:25.872404,87280
2025-04-21 02:44:36.004243,87280
2025-04-21 02:44:46.109062,87280
2025-04-21 02:45:56.844458,87219
2025-04-21 02:46:06.969820,87219
2025-04-21 02:46:17.085508,87219
2025-04-21 02:46:27.198353,87219
2025-04-21 02:46:37.308104,87219
2025-04-21 02:46:47.414424,87219
2025-04-21 02:47:58.098912,87209
2025-04-21 02:48:08.223989,87209
2025-04-21 02:48:18.342235,87209
2025-04-21 02:48:28.439562,87209
2025-04-21 02:48:38.550098,87209
2025-04-21 02:48:48.660944,87209
2025-04-21 02:49:59.368232,87222
2025-04-21 02:50:09.501593,87227
2025-04-21 02:50:19.629843,87227
2025-04-21 02:50:29.763422,87227
2025-04-21 02:50:39.913094,87227
2025-04-21 02:50:50.042133,87227
2025-04-21 02:51:00.206426,87227
2025-04-21 02:52:10.930510,87238
2025-04-21 02:52:21.045225,87238
2025-04-21 02:52:31.153104,87238
2025-04-21 02:52:41.268927,87238
2025-04-21 02:52:51.405041,87238
2025-04-21 02:53:01.519967,87238
2025-04-21 02:54:12.232271,87259
2025-04-21 02:54:22.346671,87259
2025-04-21 02:54:32.451111,87259
2025-04-21 02:54:42.564251,87259
2025-04-21 02:54:52.682030,87259
2025-04-21 02:55:02.809337,87259
2025-04-21 02:55:12.920798,87278
2025-04-21 02:56:23.684189,87287
2025-04-21 02:56:33.818554,87287
2025-04-21 02:56:43.949636,87287
2025-04-21 02:56:54.059495,87287
2025-04-21 02:57:04.185112,87287
2025-04-21 02:57:14.323347,87298
2025-04-21 02:57:24.470166,87298
2025-04-21 02:57:34.573143,87298
2025-04-21 02:58:45.306228,87307
2025-04-21 02:58:55.421316,87307
2025-04-21 02:59:05.533458,87307
2025-04-21 02:59:15.660753,87326
2025-04-21 02:59:25.775936,87326
2025-04-21 02:59:35.908694,87326
2025-04-21 02:59:46.078521,87326
2025-04-21 03:00:56.853209,87319
2025-04-21 03:01:06.958661,87319
2025-04-21 03:01:17.069481,87320
2025-04-21 03:01:27.194026,87320
2025-04-21 03:01:37.305510,87320
2025-04-21 03:01:47.416611,87320
2025-04-21 03:02:58.121880,87330
2025-04-21 03:03:08.234967,87330
2025-04-21 03:03:18.345711,87345
2025-04-21 03:03:28.439980,87345
2025-04-21 03:03:38.570733,87345
2025-04-21 03:03:48.690914,87345
2025-04-21 03:04:59.469417,87368
2025-04-21 03:05:09.597916,87368
2025-04-21 03:05:19.734052,87379
2025-04-21 03:05:29.840644,87379
2025-04-21 03:05:39.947798,87379
2025-04-21 03:05:50.061322,87379
2025-04-21 03:06:00.275369,87379
2025-04-21 03:07:10.988544,87433
2025-04-21 03:07:21.126981,87454
2025-04-21 03:07:31.246666,87454
2025-04-21 03:07:41.360711,87454
2025-04-21 03:07:51.496516,87454
2025-04-21 03:08:01.609062,87454
2025-04-21 03:09:12.321077,87465
2025-04-21 03:09:22.444960,87458
2025-04-21 03:09:32.567625,87458
2025-04-21 03:09:42.687837,87458
2025-04-21 03:09:52.794349,87458
2025-04-21 03:10:02.921790,87458
2025-04-21 03:10:13.040404,87458
2025-04-21 03:11:23.746809,87446
2025-04-21 03:11:33.885171,87446
2025-04-21 03:11:44.016824,87446
2025-04-21 03:11:54.148195,87446
2025-04-21 03:12:04.273642,87446
2025-04-21 03:12:14.369301,87446
2025-04-21 03:12:24.621253,87459
2025-04-21 03:12:34.720366,87459
2025-04-21 03:13:45.435599,87463
2025-04-21 03:22:54.441106,87446
2025-04-21 03:23:05.068557,87446
2025-04-21 03:23:31.907313,87446
2025-04-21 03:37:26.973812,87362
2025-04-21 03:37:37.100727,87362
2025-04-21 03:37:47.486481,87362
2025-04-21 03:52:57.531450,87288
2025-04-21 03:53:07.675638,87288
2025-04-21 03:53:17.966198,87283
2025-04-21 03:54:09.896141,87283
2025-04-21 04:26:02.776809,87192
2025-04-21 04:26:12.889166,87192
2025-04-21 04:26:23.387750,87192
2025-04-21 04:41:33.466479,87179
2025-04-21 04:41:43.581057,87179
2025-04-21 04:41:53.698719,87179
2025-04-21 04:42:03.814500,87179
2025-04-21 04:55:19.217189,87305
2025-04-21 05:14:31.094906,87393
2025-04-21 05:29:39.816123,87425
2025-04-21 05:45:17.646201,87436
2025-04-21 05:45:27.762938,87436
2025-04-21 05:45:37.872505,87442
2025-04-21 06:00:47.884716,87543
2025-04-21 06:15:32.931190,87510
2025-04-21 06:32:49.561983,87506
2025-04-21 06:49:37.399084,87424
2025-04-21 06:49:47.512542,87428
2025-04-21 06:49:57.615457,87428
2025-04-21 06:50:07.736363,87428
2025-04-21 06:50:17.848345,87428
2025-04-21 06:50:27.972586,87428
2025-04-21 06:50:38.111738,87428
2025-04-21 06:50:48.254429,87437
2025-04-21 07:08:14.189898,87563
2025-04-21 07:16:36.693060,87514
2025-04-21 07:50:49.673717,87543
2025-04-21 08:06:17.408134,87450
2025-04-21 08:06:27.525254,87466
2025-04-21 08:06:37.893397,87466
2025-04-21 08:24:07.695557,87488
2025-04-21 08:43:33.289526,87577
2025-04-21 08:43:43.502993,87577
2025-04-21 08:43:53.913674,87577
2025-04-21 09:17:23.778895,87599
2025-04-21 09:17:33.905796,87599
2025-04-21 09:17:44.196996,87596
2025-04-21 09:35:00.382963,87408
2025-04-21 09:50:10.432543,87406
2025-04-21 09:50:20.590230,87417
2025-04-21 10:07:46.362865,87480
2025-04-21 10:23:55.098096,87422
2025-04-21 10:24:05.234710,87426
2025-04-21 10:24:15.650995,87426
2025-04-21 10:41:29.375081,87309
2025-04-21 11:08:53.001260,87291
2025-04-21 11:17:47.539571,87192
2025-04-21 11:17:57.694511,87192
2025-04-21 11:30:08.104270,86846
2025-04-21 11:30:18.203118,86846
2025-04-21 11:30:28.348840,86846
2025-04-21 11:45:38.435339,86827
2025-04-21 11:45:48.558682,86831
2025-04-21 12:01:08.341697,86949
2025-04-21 12:32:42.335914,87317
2025-04-21 12:32:52.513820,87311
2025-04-21 12:33:02.635822,87311
2025-04-21 12:33:12.753842,87311
2025-04-21 13:06:14.689791,87048
2025-04-21 13:25:52.420081,86984
2025-04-21 13:43:50.213858,87271
2025-04-21 13:44:00.341118,87271
2025-04-21 13:44:10.726971,87286
2025-04-21 13:59:20.756602,87293
2025-04-21 13:59:36.359098,87221
2025-04-21 14:10:59.698332,87217
