timestamp,price_usd
2025-04-20 18:41:52.477240,84769
2025-04-20 18:42:02.590100,84769
2025-04-20 18:42:12.697172,84768
2025-04-20 18:43:23.365074,84774
2025-04-20 18:43:33.473731,84774
2025-04-20 18:43:43.559863,84774
2025-04-20 18:43:53.654722,84774
2025-04-20 18:44:03.766980,84774
2025-04-20 18:44:13.876607,84774
2025-04-20 18:44:23.986092,84777
2025-04-20 18:44:34.098108,84777
2025-04-20 18:45:44.773273,84778
2025-04-20 18:45:54.902963,84778
2025-04-20 18:46:05.006457,84778
2025-04-20 18:46:15.100154,84778
2025-04-20 18:46:25.217902,84780
2025-04-20 18:46:35.333021,84780
2025-04-20 18:46:45.436986,84780
2025-04-20 18:47:56.073846,84780
2025-04-20 18:48:06.186871,84780
2025-04-20 18:48:16.302866,84780
2025-04-20 18:48:26.402642,84781
2025-04-20 18:48:36.499658,84781
2025-04-20 18:48:46.583784,84781
2025-04-20 18:49:57.212501,84783
2025-04-20 18:50:07.340462,84783
2025-04-20 18:50:17.446261,84783
2025-04-20 18:50:27.562789,84778
2025-04-20 18:50:37.695176,84778
2025-04-20 18:50:47.808049,84778
2025-04-20 18:51:58.531048,84778
2025-04-20 18:52:08.642322,84778
2025-04-20 18:52:18.765024,84778
2025-04-20 18:52:28.876973,84785
2025-04-20 18:52:38.986471,84785
2025-04-20 18:52:49.089863,84785
2025-04-20 18:53:59.733383,84784
2025-04-20 18:55:24.820476,84787
2025-04-20 18:55:34.892010,84795
2025-04-20 18:55:44.956535,84795
2025-04-20 18:55:55.045790,84795
2025-04-20 18:56:05.112885,84795
2025-04-20 18:56:15.186306,84795
2025-04-20 18:56:25.259079,84795
2025-04-20 18:56:35.332117,84804
2025-04-20 18:56:45.399802,84804
2025-04-20 18:57:55.862071,84816
2025-04-20 18:58:05.923000,84816
2025-04-20 18:58:15.988927,84816
2025-04-20 18:58:26.068735,84816
2025-04-20 18:58:36.151944,84819
2025-04-20 18:58:46.224308,84819
2025-04-20 18:59:56.666032,84820
2025-04-20 19:00:06.732888,84820
2025-04-20 19:00:16.789550,84820
2025-04-20 19:00:26.859130,84820
2025-04-20 19:00:36.939591,84821
2025-04-20 19:00:47.019450,84821
2025-04-20 19:01:57.444289,84832
2025-04-20 19:02:07.526800,84832
2025-04-20 19:02:17.606623,84832
2025-04-20 19:02:27.675077,84832
2025-04-20 19:02:37.782333,84859
2025-04-20 19:02:47.860263,84859
2025-04-20 19:03:58.284439,84890
2025-04-20 19:04:08.361612,84890
2025-04-20 19:04:18.467153,84890
2025-04-20 19:04:28.564460,84890
2025-04-20 19:04:38.647616,84890
2025-04-20 19:04:48.718977,84895
2025-04-20 19:05:59.192311,84925
2025-04-20 19:06:09.262941,84925
2025-04-20 19:06:19.332984,84925
2025-04-20 19:06:29.426963,84925
2025-04-20 19:06:39.569911,84925
2025-04-20 19:06:49.647205,84934
2025-04-20 19:08:00.079345,84944
2025-04-20 19:08:10.165024,84944
2025-04-20 19:08:20.251851,84944
2025-04-20 19:08:30.338157,84944
2025-04-20 19:08:40.406864,84944
2025-04-20 19:09:50.836127,84982
2025-04-20 19:10:00.903724,84982
2025-04-20 19:10:10.971229,84982
2025-04-20 19:10:21.053801,84982
2025-04-20 19:10:31.109034,84982
2025-04-20 19:10:41.187107,84982
2025-04-20 19:11:51.644155,85019
2025-04-20 19:12:01.716766,85019
2025-04-20 19:12:11.786239,85019
2025-04-20 19:12:21.852080,85019
2025-04-20 19:12:31.934756,85019
2025-04-20 19:12:42.024407,85019
2025-04-20 19:13:52.478613,85012
2025-04-20 19:14:02.554981,85012
2025-04-20 19:14:12.626968,85012
2025-04-20 19:14:22.718442,85012
2025-04-20 19:14:32.787077,85012
2025-04-20 19:14:42.865257,85012
2025-04-20 19:15:53.343522,85015
2025-04-20 19:16:03.427865,85026
2025-04-20 19:16:13.501372,85026
2025-04-20 19:16:23.566466,85026
2025-04-20 19:16:33.622605,85026
2025-04-20 19:16:43.693245,85026
2025-04-20 19:17:54.118226,85028
2025-04-20 19:18:04.182389,85088
2025-04-20 19:18:14.240925,85088
2025-04-20 19:18:24.309312,85088
2025-04-20 19:18:34.367686,85088
2025-04-20 19:18:44.424088,85088
2025-04-20 19:19:54.901585,85110
2025-04-20 19:20:04.971497,85127
2025-04-20 19:20:15.038904,85127
2025-04-20 19:20:25.124282,85127
2025-04-20 19:20:35.187993,85127
2025-04-20 19:20:45.263171,85127
