timestamp,price_usd
2025-04-20 20:38:44.132218,86446
2025-04-20 20:38:54.206281,86446
2025-04-20 20:39:04.291610,86446
2025-04-20 20:39:14.375435,86446
2025-04-20 20:39:24.443925,86446
2025-04-20 20:39:34.526882,86404
2025-04-20 20:39:44.608486,86404
2025-04-20 20:40:55.097810,86400
2025-04-20 20:41:05.178499,86400
2025-04-20 20:41:15.262752,86400
2025-04-20 20:41:25.340671,86400
2025-04-20 20:41:35.421615,86334
2025-04-20 20:41:45.496650,86334
2025-04-20 20:42:56.074502,86331
2025-04-20 20:43:06.162060,86331
2025-04-20 20:43:16.272445,86331
2025-04-20 20:43:26.344247,86331
2025-04-20 20:43:36.428012,86373
2025-04-20 20:43:46.520576,86373
2025-04-20 20:44:57.026521,86416
2025-04-20 20:45:07.102652,86416
2025-04-20 20:45:17.183682,86416
2025-04-20 20:45:27.263610,86416
2025-04-20 20:45:37.329753,86511
2025-04-20 20:45:47.390153,86511
2025-04-20 20:46:57.857224,86570
2025-04-20 20:47:07.927724,86570
2025-04-20 20:47:18.007032,86570
2025-04-20 20:47:28.108864,86570
2025-04-20 20:47:38.209896,86628
2025-04-20 20:47:48.296325,86628
2025-04-20 20:48:58.792537,86748
2025-04-20 20:49:08.855317,86748
2025-04-20 20:49:18.923426,86748
2025-04-20 20:49:29.018319,86748
2025-04-20 20:49:39.093562,86746
2025-04-20 20:49:49.163729,86746
2025-04-20 20:50:59.621635,86778
2025-04-20 20:51:09.691375,86778
2025-04-20 20:51:19.775646,86778
2025-04-20 20:51:29.887127,86778
2025-04-20 20:51:39.990013,86798
2025-04-20 20:51:50.074375,86798
2025-04-20 20:52:00.162333,86798
2025-04-20 20:53:10.627446,86735
2025-04-20 20:53:20.705385,86735
2025-04-20 20:53:30.794260,86735
2025-04-20 20:53:40.878792,86735
2025-04-20 20:53:50.958246,86745
2025-04-20 20:54:01.038971,86745
2025-04-20 20:55:11.534603,86762
2025-04-20 20:55:21.610594,86762
2025-04-20 20:55:31.688091,86762
2025-04-20 20:55:41.763249,86762
2025-04-20 20:55:51.852527,86729
2025-04-20 20:56:01.938482,86729
2025-04-20 20:56:12.015909,86729
2025-04-20 20:57:22.487596,86736
2025-04-20 20:57:32.563465,86736
2025-04-20 20:57:42.645006,86736
2025-04-20 20:57:52.725189,86746
2025-04-20 20:58:02.869171,86746
2025-04-20 20:58:12.976930,86746
2025-04-20 20:58:23.063088,86746
2025-04-20 20:58:33.150077,86746
2025-04-20 20:59:43.638521,86712
2025-04-20 20:59:53.720258,86694
2025-04-20 21:00:03.804602,86694
2025-04-20 21:00:13.908654,86694
2025-04-20 21:00:23.987368,86694
2025-04-20 21:00:34.084551,86694
2025-04-20 21:00:44.169490,86694
2025-04-20 21:01:54.724054,86667
2025-04-20 21:02:04.803187,86667
2025-04-20 21:02:14.884388,86667
2025-04-20 21:02:24.946553,86667
2025-04-20 21:02:35.098425,86667
2025-04-20 21:02:45.174121,86667
2025-04-20 21:03:55.644599,86766
2025-04-20 21:04:05.748305,86766
2025-04-20 21:04:15.836843,86766
2025-04-20 21:04:25.927376,86766
2025-04-20 21:04:35.996515,86766
2025-04-20 21:04:46.076336,86766
2025-04-20 21:05:56.521079,86791
2025-04-20 21:06:06.632642,86791
2025-04-20 21:06:16.729925,86791
2025-04-20 21:06:26.842733,86791
2025-04-20 21:06:36.913341,86791
2025-04-20 21:06:47.030303,86791
2025-04-20 21:07:57.518944,86837
2025-04-20 21:08:07.590324,86894
2025-04-20 21:08:17.652717,86894
2025-04-20 21:08:27.744530,86894
2025-04-20 21:08:37.827825,86894
2025-04-20 21:08:47.904711,86894
2025-04-20 21:09:58.551174,86912
2025-04-20 21:10:08.622693,86940
2025-04-20 21:10:18.697603,86940
2025-04-20 21:10:28.786239,86940
2025-04-20 21:10:38.859766,86940
2025-04-20 21:10:48.958304,86940
2025-04-20 21:11:59.428601,86939
2025-04-20 21:12:09.497501,86954
2025-04-20 21:12:19.586011,86954
2025-04-20 21:12:29.677623,86954
2025-04-20 21:12:39.766675,86954
2025-04-20 21:12:49.842692,86954
2025-04-20 21:14:00.318060,86934
2025-04-20 21:14:10.398883,86900
2025-04-20 21:14:20.486692,86900
2025-04-20 21:14:30.598821,86900
2025-04-20 21:14:40.683063,86900
2025-04-20 21:15:51.167398,86892
2025-04-20 21:16:01.247074,86892
2025-04-20 21:16:11.334798,86881
2025-04-20 21:16:21.404124,86881
2025-04-20 21:16:31.466306,86881
2025-04-20 21:16:41.539739,86881
2025-04-20 21:17:52.041325,86901
2025-04-20 21:18:02.122838,86901
2025-04-20 21:18:12.204702,86932
2025-04-20 21:18:22.298347,86932
2025-04-20 21:18:32.379023,86932
2025-04-20 21:18:42.464381,86932
2025-04-20 21:19:52.957233,86918
2025-04-20 21:20:03.024970,86918
2025-04-20 21:20:13.100426,86902
2025-04-20 21:20:23.176675,86902
2025-04-20 21:20:33.257181,86902
2025-04-20 21:20:43.323203,86902
2025-04-20 21:21:53.796096,86907
2025-04-20 21:22:03.891607,86907
2025-04-20 21:22:13.981625,86909
2025-04-20 21:22:24.076536,86909
2025-04-20 21:22:34.152003,86909
2025-04-20 21:22:44.239282,86909
2025-04-20 21:23:54.787407,86896
2025-04-20 21:24:04.884918,86896
2025-04-20 21:24:14.988901,86886
2025-04-20 21:24:25.081589,86886
2025-04-20 21:24:35.171547,86886
2025-04-20 21:24:45.246825,86886
2025-04-20 21:25:55.753555,86878
2025-04-20 21:26:05.827565,86878
2025-04-20 21:26:15.911563,86878
2025-04-20 21:26:26.001574,86922
2025-04-20 21:26:36.071987,86922
2025-04-20 21:26:46.135156,86922
2025-04-20 21:27:56.581582,86946
2025-04-20 21:28:06.648795,86946
2025-04-20 21:28:16.728170,86946
2025-04-20 21:28:26.792162,87018
2025-04-20 21:28:36.866802,87018
2025-04-20 21:28:46.941108,87018
2025-04-20 21:29:57.370048,87027
2025-04-20 21:30:07.436978,87027
2025-04-20 21:30:17.515602,87027
2025-04-20 21:30:27.607850,87017
2025-04-20 21:30:37.664287,87017
2025-04-20 21:30:47.740507,87017
2025-04-20 21:31:58.260254,87038
2025-04-20 21:32:08.335050,87038
2025-04-20 21:32:18.401996,87038
2025-04-20 21:32:28.475891,87062
2025-04-20 21:32:38.552301,87062
2025-04-20 21:32:48.633323,87062
2025-04-20 21:33:59.088873,87068
2025-04-20 21:34:09.198662,87068
2025-04-20 21:34:19.278125,87068
2025-04-20 21:34:29.346902,87081
2025-04-20 21:34:39.419782,87081
2025-04-20 21:34:49.491921,87081
2025-04-20 21:35:59.930906,87070
2025-04-20 21:36:10.009417,87070
2025-04-20 21:36:20.094508,87070
2025-04-20 21:36:30.183431,87066
2025-04-20 21:36:40.280719,87066
2025-04-20 21:36:50.364273,87066
2025-04-20 21:37:00.454254,87066
2025-04-20 21:38:10.909430,87084
2025-04-20 21:38:20.983953,87084
2025-04-20 21:38:31.089115,87104
2025-04-20 21:38:41.158222,87104
2025-04-20 21:38:51.262015,87104
2025-04-20 21:39:01.340488,87104
2025-04-20 21:40:11.808839,87114
2025-04-20 21:40:21.873270,87114
2025-04-20 21:40:31.945299,87114
2025-04-20 21:40:42.018441,87164
2025-04-20 21:40:52.090892,87164
2025-04-20 21:41:02.162611,87164
2025-04-20 21:41:12.242203,87164
2025-04-20 21:42:22.743199,87182
2025-04-20 21:42:32.817209,87182
2025-04-20 21:42:42.894002,87148
2025-04-20 21:42:52.961143,87148
2025-04-20 21:43:03.038229,87148
2025-04-20 21:43:14.191015,87148
2025-04-20 21:43:24.255982,87148
2025-04-20 21:43:34.335152,87148
2025-04-20 21:44:44.831301,87177
2025-04-20 21:44:54.929734,87177
2025-04-20 21:45:05.012405,87177
2025-04-20 21:45:15.086726,87177
2025-04-20 21:45:25.189189,87177
2025-04-20 21:45:35.278981,87177
2025-04-20 21:45:45.351157,87186
2025-04-20 21:46:55.798622,87199
2025-04-20 21:47:05.900173,87199
2025-04-20 21:47:15.980189,87199
2025-04-20 21:47:26.073039,87199
2025-04-20 21:47:36.143508,87199
2025-04-20 21:47:46.222593,87205
2025-04-20 21:48:56.733534,87212
2025-04-20 21:49:06.803706,87212
2025-04-20 21:49:16.872127,87212
2025-04-20 21:49:26.936090,87212
2025-04-20 21:49:37.022363,87212
2025-04-20 21:49:47.086196,87253
2025-04-20 21:50:57.494688,87255
2025-04-20 21:51:07.572645,87255
2025-04-20 21:51:17.650903,87255
2025-04-20 21:51:27.725102,87255
2025-04-20 21:51:37.796128,87255
2025-04-20 21:51:47.876680,87300
2025-04-20 21:52:58.307662,87319
2025-04-20 21:53:08.384579,87319
2025-04-20 21:53:18.474792,87319
2025-04-20 21:53:28.562769,87319
2025-04-20 21:53:38.650691,87319
2025-04-20 21:53:48.729611,87319
2025-04-20 21:54:59.223197,87337
2025-04-20 21:55:09.295563,87337
2025-04-20 21:55:19.376280,87337
2025-04-20 21:55:29.443400,87337
2025-04-20 21:55:39.516098,87337
2025-04-20 21:55:49.589797,87337
2025-04-20 21:57:00.066355,87306
2025-04-20 21:57:10.149102,87306
2025-04-20 21:57:20.232720,87306
2025-04-20 21:57:30.312930,87306
2025-04-20 21:57:40.392527,87306
2025-04-20 21:58:50.825099,87272
2025-04-20 21:59:00.902475,87302
2025-04-20 21:59:10.966205,87302
2025-04-20 21:59:21.046264,87302
2025-04-20 21:59:31.101728,87302
2025-04-20 21:59:41.170399,87302
2025-04-20 22:00:51.691470,87258
2025-04-20 22:01:01.771119,87264
2025-04-20 22:01:11.880145,87264
2025-04-20 22:01:21.969271,87264
2025-04-20 22:01:32.043520,87264
2025-04-20 22:01:42.109556,87264
2025-04-20 22:02:52.657239,87280
2025-04-20 22:03:02.726648,87298
2025-04-20 22:03:12.810359,87298
2025-04-20 22:03:22.894070,87298
2025-04-20 22:03:32.969686,87298
2025-04-20 22:03:43.047951,87298
2025-04-20 22:04:53.492582,87288
2025-04-20 22:05:03.557776,87275
2025-04-20 22:05:13.630272,87275
2025-04-20 22:05:23.705658,87275
2025-04-20 22:05:33.786902,87275
2025-04-20 22:05:43.861073,87275
2025-04-20 22:06:54.321926,87256
2025-04-20 22:07:04.446533,87258
2025-04-20 22:07:14.516440,87258
2025-04-20 22:07:24.582117,87258
2025-04-20 22:07:34.649568,87258
2025-04-20 22:07:44.735391,87258
2025-04-20 22:08:55.167120,87273
2025-04-20 22:09:05.233647,87273
2025-04-20 22:09:15.301650,87302
2025-04-20 22:09:25.380455,87302
2025-04-20 22:09:35.467829,87302
2025-04-20 22:09:45.561967,87302
2025-04-20 22:10:56.076651,87300
2025-04-20 22:11:06.157264,87300
2025-04-20 22:11:16.266516,87265
2025-04-20 22:11:26.347693,87265
2025-04-20 22:11:36.414870,87265
2025-04-20 22:11:46.488157,87265
2025-04-20 22:12:56.979760,87263
2025-04-20 22:13:07.053960,87263
2025-04-20 22:13:17.148916,87251
2025-04-20 22:13:27.245730,87251
2025-04-20 22:13:37.332249,87251
2025-04-20 22:13:47.410925,87251
2025-04-20 22:14:57.877213,87248
2025-04-20 22:15:07.946432,87248
2025-04-20 22:15:18.007709,87242
2025-04-20 22:15:28.074638,87242
2025-04-20 22:15:38.183541,87242
2025-04-20 22:15:48.268845,87242
2025-04-20 22:16:58.724353,87239
2025-04-20 22:17:08.801127,87239
2025-04-20 22:17:18.886412,87262
2025-04-20 22:17:28.974456,87262
2025-04-20 22:17:39.052492,87262
2025-04-20 22:17:49.138810,87262
2025-04-20 22:18:59.653152,87272
2025-04-20 22:19:09.767574,87272
2025-04-20 22:19:19.847434,87272
2025-04-20 22:19:29.912841,87267
2025-04-20 22:19:39.981714,87267
2025-04-20 22:19:50.075665,87267
2025-04-20 22:20:00.148711,87267
2025-04-20 22:21:10.568096,87288
2025-04-20 22:21:20.652596,87288
2025-04-20 22:21:30.733797,87300
2025-04-20 22:21:40.828300,87300
2025-04-20 22:21:50.903421,87300
2025-04-20 22:22:00.972208,87300
2025-04-20 22:23:11.488431,87321
2025-04-20 22:23:21.563286,87321
2025-04-20 22:23:31.653797,87347
2025-04-20 22:23:41.735681,87347
2025-04-20 22:23:51.813236,87347
2025-04-20 22:24:01.895975,87347
2025-04-20 22:25:12.369178,87366
2025-04-20 22:25:22.439532,87366
2025-04-20 22:25:32.517618,87417
2025-04-20 22:25:42.604146,87417
2025-04-20 22:25:52.676972,87417
2025-04-20 22:26:02.757418,87417
2025-04-20 22:26:12.824139,87417
2025-04-20 22:27:23.286694,87435
2025-04-20 22:27:33.374386,87426
2025-04-20 22:27:43.463040,87426
2025-04-20 22:27:53.551240,87426
2025-04-20 22:28:03.621545,87426
2025-04-20 22:28:13.702484,87426
2025-04-20 22:28:23.783234,87426
2025-04-20 22:28:33.851751,87417
2025-04-20 22:29:44.292938,87414
2025-04-20 22:29:54.354698,87414
2025-04-20 22:30:04.445134,87414
2025-04-20 22:30:14.523933,87414
2025-04-20 22:30:24.611997,87414
2025-04-20 22:30:34.674151,87401
2025-04-20 22:30:44.760386,87401
2025-04-20 22:31:55.189000,87392
2025-04-20 22:32:05.260345,87392
2025-04-20 22:32:15.344933,87392
2025-04-20 22:32:25.408106,87392
2025-04-20 22:32:35.502791,87392
2025-04-20 22:32:45.580490,87391
2025-04-20 22:33:56.024582,87399
2025-04-20 22:34:06.105985,87399
2025-04-20 22:34:16.267295,87399
2025-04-20 22:34:26.362376,87399
2025-04-20 22:34:36.428042,87399
2025-04-20 22:34:46.489406,87394
2025-04-20 22:35:57.062724,87378
2025-04-20 22:36:07.198647,87378
2025-04-20 22:36:45.575634,87369
2025-04-20 22:36:55.660401,87369
2025-04-20 22:37:05.968084,87369
2025-04-20 22:37:16.054688,87369
2025-04-20 22:37:26.133874,87369
2025-04-20 22:52:34.275171,87238
2025-04-20 22:52:44.340395,87238
2025-04-20 22:52:54.406833,87238
2025-04-20 22:53:04.502304,87255
2025-04-20 22:53:14.575470,87255
2025-04-20 23:08:22.735150,87465
2025-04-20 23:08:32.802120,87465
2025-04-20 23:08:42.884454,87465
2025-04-20 23:08:52.969915,87465
2025-04-20 23:16:42.224594,87440
2025-04-20 23:16:52.536038,87440
2025-04-20 23:17:02.674490,87440
2025-04-20 23:17:12.748945,87440
2025-04-20 23:17:22.847635,87440
2025-04-20 23:17:32.918744,87435
2025-04-20 23:17:42.981329,87435
2025-04-20 23:18:53.451546,87412
2025-04-20 23:19:03.533498,87412
2025-04-20 23:19:13.596888,87412
2025-04-20 23:19:23.662823,87412
2025-04-20 23:19:33.724767,87409
2025-04-20 23:19:43.796742,87409
2025-04-20 23:20:54.262355,87405
2025-04-20 23:21:04.351064,87405
2025-04-20 23:21:14.432499,87405
2025-04-20 23:21:24.509948,87405
2025-04-20 23:21:34.582333,87405
2025-04-20 23:21:44.655615,87405
2025-04-20 23:22:55.108105,87446
2025-04-20 23:23:05.183889,87446
2025-04-20 23:23:15.259125,87446
2025-04-20 23:23:25.325084,87446
2025-04-20 23:23:35.400065,87446
2025-04-20 23:23:45.509900,87460
2025-04-20 23:24:55.981195,87446
2025-04-20 23:25:06.053592,87446
2025-04-20 23:25:16.129609,87446
2025-04-20 23:25:26.206521,87446
