Datetime,Close_diff
2024-05-19 21:00:00+00:00,94.9375
2024-05-19 22:00:00+00:00,112.3671875
2024-05-19 23:00:00+00:00,-82.828125
2024-05-20 00:00:00+00:00,164.4296875
2024-05-20 01:00:00+00:00,57.4765625
2024-05-20 02:00:00+00:00,173.6953125
2024-05-20 03:00:00+00:00,0.1796875
2024-05-20 04:00:00+00:00,432.640625
2024-05-20 05:00:00+00:00,12.265625
2024-05-20 06:00:00+00:00,-748.1875
2024-05-20 07:00:00+00:00,469.296875
2024-05-20 08:00:00+00:00,-67.453125
2024-05-20 09:00:00+00:00,128.0546875
2024-05-20 10:00:00+00:00,258.5625
2024-05-20 11:00:00+00:00,-163.421875
2024-05-20 12:00:00+00:00,-72.53125
2024-05-20 13:00:00+00:00,132.046875
2024-05-20 14:00:00+00:00,-97.5859375
2024-05-20 15:00:00+00:00,444.5234375
2024-05-20 16:00:00+00:00,794.109375
2024-05-20 17:00:00+00:00,121.546875
2024-05-20 18:00:00+00:00,341.46875
2024-05-20 19:00:00+00:00,1219.1484375
2024-05-20 20:00:00+00:00,-393.6328125
2024-05-20 21:00:00+00:00,195.34375
2024-05-20 22:00:00+00:00,-58.578125
2024-05-20 23:00:00+00:00,1751.78125
2024-05-21 00:00:00+00:00,-136.9296875
2024-05-21 01:00:00+00:00,-144.625
2024-05-21 02:00:00+00:00,220.765625
2024-05-21 03:00:00+00:00,-31.9921875
2024-05-21 04:00:00+00:00,-403.4765625
2024-05-21 05:00:00+00:00,301.234375
2024-05-21 06:00:00+00:00,11.09375
2024-05-21 07:00:00+00:00,-299.34375
2024-05-21 08:00:00+00:00,17.5234375
2024-05-21 09:00:00+00:00,88.7890625
2024-05-21 10:00:00+00:00,14.1015625
2024-05-21 11:00:00+00:00,134.6796875
2024-05-21 12:00:00+00:00,151.203125
2024-05-21 13:00:00+00:00,-746.5859375
2024-05-21 14:00:00+00:00,-280.2578125
2024-05-21 15:00:00+00:00,-580.2265625
2024-05-21 16:00:00+00:00,23.296875
2024-05-21 17:00:00+00:00,115.984375
2024-05-21 18:00:00+00:00,-43.6953125
2024-05-21 19:00:00+00:00,-424.3671875
2024-05-21 20:00:00+00:00,354.8671875
2024-05-21 21:00:00+00:00,28.1484375
2024-05-21 22:00:00+00:00,444.71875
2024-05-21 23:00:00+00:00,-25.6484375
2024-05-22 00:00:00+00:00,-12.3671875
2024-05-22 01:00:00+00:00,-23.0625
2024-05-22 02:00:00+00:00,-112.359375
2024-05-22 03:00:00+00:00,-75.28125
2024-05-22 04:00:00+00:00,-339.703125
2024-05-22 05:00:00+00:00,248.90625
2024-05-22 06:00:00+00:00,-27.796875
2024-05-22 07:00:00+00:00,-76.984375
2024-05-22 08:00:00+00:00,266.53125
2024-05-22 09:00:00+00:00,-18.6640625
2024-05-22 10:00:00+00:00,195.6328125
2024-05-22 11:00:00+00:00,-341.4140625
2024-05-22 12:00:00+00:00,-223.015625
2024-05-22 13:00:00+00:00,-175.609375
2024-05-22 14:00:00+00:00,667.4921875
2024-05-22 15:00:00+00:00,316.3046875
2024-05-22 16:00:00+00:00,-189.3984375
2024-05-22 17:00:00+00:00,-432.3828125
2024-05-22 18:00:00+00:00,-233.1328125
2024-05-22 19:00:00+00:00,138.6015625
2024-05-22 20:00:00+00:00,-292.8125
2024-05-22 21:00:00+00:00,31.734375
2024-05-22 22:00:00+00:00,-355.9609375
2024-05-22 23:00:00+00:00,43.0
2024-05-23 00:00:00+00:00,329.78125
2024-05-23 01:00:00+00:00,-2.8515625
2024-05-23 02:00:00+00:00,-33.7265625
2024-05-23 03:00:00+00:00,-47.3046875
2024-05-23 04:00:00+00:00,126.3359375
2024-05-23 05:00:00+00:00,-135.453125
2024-05-23 06:00:00+00:00,185.3984375
2024-05-23 07:00:00+00:00,165.1640625
2024-05-23 08:00:00+00:00,-113.953125
2024-05-23 09:00:00+00:00,16.140625
2024-05-23 10:00:00+00:00,-108.875
2024-05-23 11:00:00+00:00,453.78125
2024-05-23 12:00:00+00:00,-707.59375
2024-05-23 13:00:00+00:00,-1152.390625
2024-05-23 14:00:00+00:00,-444.171875
2024-05-23 15:00:00+00:00,374.265625
2024-05-23 16:00:00+00:00,-241.609375
2024-05-23 17:00:00+00:00,-183.421875
2024-05-23 18:00:00+00:00,-281.7734375
2024-05-23 19:00:00+00:00,-213.90625
2024-05-23 20:00:00+00:00,676.015625
2024-05-23 21:00:00+00:00,170.671875
2024-05-23 22:00:00+00:00,-348.15625
2024-05-23 23:00:00+00:00,319.09375
2024-05-24 00:00:00+00:00,-94.3515625
2024-05-24 01:00:00+00:00,-108.4921875
2024-05-24 02:00:00+00:00,203.578125
2024-05-24 03:00:00+00:00,-115.2734375
2024-05-24 04:00:00+00:00,-171.8046875
2024-05-24 05:00:00+00:00,-418.296875
2024-05-24 06:00:00+00:00,-304.7890625
2024-05-24 07:00:00+00:00,201.8359375
2024-05-24 08:00:00+00:00,29.921875
2024-05-24 09:00:00+00:00,192.546875
2024-05-24 10:00:00+00:00,-24.34375
2024-05-24 11:00:00+00:00,-15.6328125
2024-05-24 12:00:00+00:00,175.0546875
2024-05-24 13:00:00+00:00,-430.453125
2024-05-24 14:00:00+00:00,766.5078125
2024-05-24 15:00:00+00:00,447.34375
2024-05-24 16:00:00+00:00,64.421875
2024-05-24 17:00:00+00:00,509.984375
2024-05-24 18:00:00+00:00,111.390625
2024-05-24 19:00:00+00:00,108.28125
2024-05-24 20:00:00+00:00,-156.3046875
2024-05-24 21:00:00+00:00,-46.703125
2024-05-24 22:00:00+00:00,-88.1171875
2024-05-24 23:00:00+00:00,-252.2421875
2024-05-25 00:00:00+00:00,-13.140625
2024-05-25 01:00:00+00:00,107.0859375
2024-05-25 02:00:00+00:00,173.765625
2024-05-25 03:00:00+00:00,-57.4375
2024-05-25 04:00:00+00:00,23.1875
2024-05-25 05:00:00+00:00,-56.984375
2024-05-25 06:00:00+00:00,-81.1015625
2024-05-25 07:00:00+00:00,109.234375
2024-05-25 08:00:00+00:00,140.3359375
2024-05-25 09:00:00+00:00,193.046875
2024-05-25 10:00:00+00:00,304.1796875
2024-05-25 11:00:00+00:00,-248.859375
2024-05-25 12:00:00+00:00,-0.203125
2024-05-25 13:00:00+00:00,-102.171875
2024-05-25 14:00:00+00:00,12.6640625
2024-05-25 15:00:00+00:00,-116.5625
2024-05-25 16:00:00+00:00,27.09375
2024-05-25 17:00:00+00:00,122.4765625
2024-05-25 18:00:00+00:00,127.75
2024-05-25 19:00:00+00:00,-38.6953125
2024-05-25 20:00:00+00:00,-42.2265625
2024-05-25 21:00:00+00:00,22.1875
2024-05-25 22:00:00+00:00,-19.78125
2024-05-25 23:00:00+00:00,157.5859375
2024-05-26 00:00:00+00:00,-115.1484375
2024-05-26 01:00:00+00:00,9.7109375
2024-05-26 02:00:00+00:00,-254.015625
2024-05-26 03:00:00+00:00,133.125
2024-05-26 04:00:00+00:00,-86.1953125
2024-05-26 05:00:00+00:00,144.1875
2024-05-26 06:00:00+00:00,-23.5390625
2024-05-26 07:00:00+00:00,219.6796875
2024-05-26 08:00:00+00:00,-175.6875
2024-05-26 09:00:00+00:00,-70.7265625
2024-05-26 10:00:00+00:00,128.984375
2024-05-26 11:00:00+00:00,-64.921875
2024-05-26 12:00:00+00:00,-143.984375
2024-05-26 13:00:00+00:00,78.4296875
2024-05-26 14:00:00+00:00,183.1171875
2024-05-26 15:00:00+00:00,-437.0703125
2024-05-26 16:00:00+00:00,-9.8671875
2024-05-26 17:00:00+00:00,-60.609375
2024-05-26 18:00:00+00:00,47.171875
2024-05-26 19:00:00+00:00,70.8125
2024-05-26 20:00:00+00:00,-163.546875
2024-05-26 21:00:00+00:00,-242.0390625
2024-05-26 22:00:00+00:00,123.9140625
2024-05-26 23:00:00+00:00,-46.453125
2024-05-27 00:00:00+00:00,219.390625
2024-05-27 01:00:00+00:00,331.9765625
2024-05-27 02:00:00+00:00,-0.453125
2024-05-27 03:00:00+00:00,-248.4296875
2024-05-27 04:00:00+00:00,-41.2421875
2024-05-27 05:00:00+00:00,-281.3359375
2024-05-27 06:00:00+00:00,-129.1953125
2024-05-27 07:00:00+00:00,241.8828125
2024-05-27 08:00:00+00:00,-4.328125
2024-05-27 09:00:00+00:00,-35.1875
2024-05-27 10:00:00+00:00,-32.46875
2024-05-27 11:00:00+00:00,-137.734375
2024-05-27 12:00:00+00:00,184.875
2024-05-27 13:00:00+00:00,296.78125
2024-05-27 14:00:00+00:00,523.6171875
2024-05-27 15:00:00+00:00,881.1171875
2024-05-27 16:00:00+00:00,-189.21875
2024-05-27 17:00:00+00:00,38.8671875
2024-05-27 18:00:00+00:00,-259.1328125
2024-05-27 19:00:00+00:00,-612.1484375
2024-05-27 20:00:00+00:00,324.484375
2024-05-27 21:00:00+00:00,177.453125
2024-05-27 22:00:00+00:00,-255.1015625
2024-05-27 23:00:00+00:00,-120.1640625
2024-05-28 00:00:00+00:00,-113.4140625
2024-05-28 01:00:00+00:00,-730.65625
2024-05-28 02:00:00+00:00,132.2421875
2024-05-28 03:00:00+00:00,-646.0078125
2024-05-28 04:00:00+00:00,-279.359375
2024-05-28 05:00:00+00:00,207.1015625
2024-05-28 06:00:00+00:00,-85.8125
2024-05-28 07:00:00+00:00,-225.34375
2024-05-28 08:00:00+00:00,416.9921875
2024-05-28 09:00:00+00:00,240.2890625
2024-05-28 10:00:00+00:00,236.7578125
2024-05-28 11:00:00+00:00,-251.8828125
2024-05-28 12:00:00+00:00,-84.734375
2024-05-28 13:00:00+00:00,-523.1875
2024-05-28 14:00:00+00:00,234.34375
2024-05-28 15:00:00+00:00,396.875
2024-05-28 16:00:00+00:00,-639.2734375
2024-05-28 17:00:00+00:00,18.046875
2024-05-28 18:00:00+00:00,60.5234375
2024-05-28 19:00:00+00:00,641.8359375
2024-05-28 20:00:00+00:00,-181.28125
2024-05-28 21:00:00+00:00,114.765625
2024-05-28 22:00:00+00:00,232.703125
2024-05-28 23:00:00+00:00,-279.6484375
2024-05-29 00:00:00+00:00,115.328125
2024-05-29 01:00:00+00:00,93.8671875
2024-05-29 02:00:00+00:00,133.9140625
2024-05-29 03:00:00+00:00,79.8203125
2024-05-29 04:00:00+00:00,63.53125
2024-05-29 05:00:00+00:00,-229.25
2024-05-29 06:00:00+00:00,-79.3671875
2024-05-29 07:00:00+00:00,-534.4140625
2024-05-29 08:00:00+00:00,-146.1015625
2024-05-29 09:00:00+00:00,77.3359375
2024-05-29 10:00:00+00:00,57.546875
2024-05-29 11:00:00+00:00,-240.7265625
2024-05-29 12:00:00+00:00,152.2265625
2024-05-29 13:00:00+00:00,-47.734375
2024-05-29 14:00:00+00:00,-192.5390625
2024-05-29 15:00:00+00:00,-277.4765625
2024-05-29 16:00:00+00:00,229.8125
2024-05-29 17:00:00+00:00,28.359375
2024-05-29 18:00:00+00:00,-247.46875
2024-05-29 19:00:00+00:00,-34.5390625
2024-05-29 20:00:00+00:00,131.125
2024-05-29 21:00:00+00:00,211.3515625
2024-05-29 22:00:00+00:00,-11.8125
2024-05-29 23:00:00+00:00,-42.703125
2024-05-30 00:00:00+00:00,-58.5625
2024-05-30 01:00:00+00:00,189.1171875
2024-05-30 02:00:00+00:00,182.6796875
2024-05-30 03:00:00+00:00,143.5234375
2024-05-30 04:00:00+00:00,62.546875
2024-05-30 05:00:00+00:00,-21.25
2024-05-30 06:00:00+00:00,-296.5859375
2024-05-30 07:00:00+00:00,-177.9765625
2024-05-30 08:00:00+00:00,93.7734375
2024-05-30 09:00:00+00:00,9.4296875
2024-05-30 10:00:00+00:00,216.8984375
2024-05-30 11:00:00+00:00,-144.390625
2024-05-30 12:00:00+00:00,327.46875
2024-05-30 13:00:00+00:00,521.0390625
2024-05-30 14:00:00+00:00,-276.1796875
2024-05-30 15:00:00+00:00,169.2421875
2024-05-30 16:00:00+00:00,128.234375
2024-05-30 17:00:00+00:00,786.265625
2024-05-30 18:00:00+00:00,-78.5859375
2024-05-30 19:00:00+00:00,-846.734375
2024-05-30 20:00:00+00:00,-71.34375
2024-05-30 21:00:00+00:00,-30.0625
2024-05-30 22:00:00+00:00,-105.421875
2024-05-30 23:00:00+00:00,80.453125
2024-05-31 00:00:00+00:00,58.234375
2024-05-31 01:00:00+00:00,-30.5625
2024-05-31 02:00:00+00:00,94.6484375
2024-05-31 03:00:00+00:00,17.8203125
2024-05-31 04:00:00+00:00,-23.53125
2024-05-31 05:00:00+00:00,-60.015625
2024-05-31 06:00:00+00:00,-198.8515625
2024-05-31 07:00:00+00:00,-79.9375
2024-05-31 08:00:00+00:00,2.0390625
2024-05-31 09:00:00+00:00,-262.2421875
2024-05-31 10:00:00+00:00,345.203125
2024-05-31 11:00:00+00:00,101.390625
2024-05-31 12:00:00+00:00,266.921875
2024-05-31 13:00:00+00:00,-574.328125
2024-05-31 14:00:00+00:00,-607.6015625
2024-05-31 15:00:00+00:00,-224.953125
2024-05-31 16:00:00+00:00,-78.3203125
2024-05-31 17:00:00+00:00,155.8984375
2024-05-31 18:00:00+00:00,65.2890625
2024-05-31 19:00:00+00:00,392.6640625
2024-05-31 20:00:00+00:00,-109.0
2024-05-31 21:00:00+00:00,-97.3359375
2024-05-31 22:00:00+00:00,-3.2265625
2024-05-31 23:00:00+00:00,-40.203125
2024-06-01 00:00:00+00:00,91.46875
2024-06-01 01:00:00+00:00,-91.734375
2024-06-01 02:00:00+00:00,171.1484375
2024-06-01 03:00:00+00:00,7.75
2024-06-01 04:00:00+00:00,-20.515625
2024-06-01 05:00:00+00:00,-5.6171875
2024-06-01 06:00:00+00:00,-0.0546875
2024-06-01 07:00:00+00:00,-55.3359375
2024-06-01 08:00:00+00:00,83.78125
2024-06-01 09:00:00+00:00,-16.125
2024-06-01 10:00:00+00:00,-51.609375
2024-06-01 11:00:00+00:00,14.3671875
2024-06-01 12:00:00+00:00,84.4453125
2024-06-01 13:00:00+00:00,-11.21875
2024-06-01 14:00:00+00:00,54.6796875
2024-06-01 15:00:00+00:00,-87.8046875
2024-06-01 16:00:00+00:00,-9.390625
2024-06-01 17:00:00+00:00,98.8828125
2024-06-01 18:00:00+00:00,-43.7265625
2024-06-01 19:00:00+00:00,7.125
2024-06-01 20:00:00+00:00,25.2265625
2024-06-01 21:00:00+00:00,-3.8046875
2024-06-01 22:00:00+00:00,-0.265625
2024-06-01 23:00:00+00:00,-21.875
2024-06-02 00:00:00+00:00,100.359375
2024-06-02 01:00:00+00:00,-119.9375
2024-06-02 02:00:00+00:00,-29.03125
2024-06-02 03:00:00+00:00,68.3046875
2024-06-02 04:00:00+00:00,63.0
2024-06-02 05:00:00+00:00,-58.4296875
2024-06-02 06:00:00+00:00,46.109375
2024-06-02 07:00:00+00:00,-68.84375
2024-06-02 08:00:00+00:00,10.0
2024-06-02 09:00:00+00:00,-263.7890625
2024-06-02 10:00:00+00:00,23.3515625
2024-06-02 11:00:00+00:00,687.3359375
2024-06-02 12:00:00+00:00,-287.4296875
2024-06-02 13:00:00+00:00,239.1484375
2024-06-02 14:00:00+00:00,52.1484375
2024-06-02 15:00:00+00:00,-73.5
2024-06-02 16:00:00+00:00,-49.2734375
2024-06-02 17:00:00+00:00,-180.90625
2024-06-02 18:00:00+00:00,-212.859375
2024-06-02 19:00:00+00:00,77.7734375
2024-06-02 20:00:00+00:00,52.265625
2024-06-02 21:00:00+00:00,4.15625
2024-06-02 22:00:00+00:00,93.96875
2024-06-02 23:00:00+00:00,-124.8203125
2024-06-03 00:00:00+00:00,10.9453125
2024-06-03 01:00:00+00:00,628.6328125
2024-06-03 02:00:00+00:00,5.1484375
2024-06-03 03:00:00+00:00,-39.2734375
2024-06-03 04:00:00+00:00,142.2109375
2024-06-03 05:00:00+00:00,143.5390625
2024-06-03 06:00:00+00:00,352.1875
2024-06-03 07:00:00+00:00,-156.703125
2024-06-03 08:00:00+00:00,305.5390625
2024-06-03 09:00:00+00:00,-114.6328125
2024-06-03 10:00:00+00:00,-129.71875
2024-06-03 11:00:00+00:00,176.1171875
2024-06-03 12:00:00+00:00,590.53125
2024-06-03 13:00:00+00:00,156.3671875
2024-06-03 14:00:00+00:00,-1139.4609375
2024-06-03 15:00:00+00:00,869.2734375
2024-06-03 16:00:00+00:00,-525.1953125
2024-06-03 17:00:00+00:00,212.3046875
2024-06-03 18:00:00+00:00,17.53125
2024-06-03 19:00:00+00:00,-177.734375
2024-06-03 20:00:00+00:00,29.1875
2024-06-03 21:00:00+00:00,-52.265625
2024-06-03 22:00:00+00:00,-27.3203125
2024-06-03 23:00:00+00:00,-231.1171875
2024-06-04 00:00:00+00:00,212.0625
2024-06-04 01:00:00+00:00,141.609375
2024-06-04 02:00:00+00:00,-62.9921875
2024-06-04 03:00:00+00:00,69.015625
2024-06-04 04:00:00+00:00,-114.5234375
2024-06-04 05:00:00+00:00,-144.9765625
2024-06-04 06:00:00+00:00,14.8671875
2024-06-04 07:00:00+00:00,70.2734375
2024-06-04 08:00:00+00:00,-159.7578125
2024-06-04 09:00:00+00:00,-159.8984375
2024-06-04 10:00:00+00:00,211.2734375
2024-06-04 11:00:00+00:00,58.375
2024-06-04 12:00:00+00:00,-41.3046875
2024-06-04 13:00:00+00:00,752.6015625
2024-06-04 14:00:00+00:00,0.296875
2024-06-04 15:00:00+00:00,778.0
2024-06-04 16:00:00+00:00,353.8359375
2024-06-04 17:00:00+00:00,-222.625
2024-06-04 18:00:00+00:00,200.7265625
2024-06-04 19:00:00+00:00,-332.921875
2024-06-04 20:00:00+00:00,25.9140625
2024-06-04 21:00:00+00:00,169.6953125
2024-06-04 22:00:00+00:00,-50.0859375
2024-06-04 23:00:00+00:00,11.296875
2024-06-05 00:00:00+00:00,202.09375
2024-06-05 01:00:00+00:00,244.7265625
2024-06-05 02:00:00+00:00,-175.015625
2024-06-05 03:00:00+00:00,100.4296875
2024-06-05 04:00:00+00:00,235.0078125
2024-06-05 05:00:00+00:00,-185.6015625
2024-06-05 06:00:00+00:00,76.8984375
2024-06-05 07:00:00+00:00,123.453125
2024-06-05 08:00:00+00:00,-313.3828125
2024-06-05 09:00:00+00:00,-34.1796875
2024-06-05 10:00:00+00:00,-37.5078125
2024-06-05 11:00:00+00:00,142.203125
2024-06-05 12:00:00+00:00,0.5703125
2024-06-05 13:00:00+00:00,-197.7890625
2024-06-05 14:00:00+00:00,168.1640625
2024-06-05 15:00:00+00:00,688.0625
2024-06-05 16:00:00+00:00,-281.1328125
2024-06-05 17:00:00+00:00,297.984375
2024-06-05 18:00:00+00:00,-516.1953125
2024-06-05 19:00:00+00:00,216.1484375
2024-06-05 20:00:00+00:00,-101.0
2024-06-05 21:00:00+00:00,-114.3828125
2024-06-05 22:00:00+00:00,45.3359375
2024-06-05 23:00:00+00:00,-54.5
2024-06-06 00:00:00+00:00,-121.9609375
2024-06-06 01:00:00+00:00,161.4140625
2024-06-06 02:00:00+00:00,24.265625
2024-06-06 03:00:00+00:00,-123.8046875
2024-06-06 04:00:00+00:00,30.265625
2024-06-06 05:00:00+00:00,-176.828125
2024-06-06 06:00:00+00:00,-51.875
2024-06-06 07:00:00+00:00,156.2109375
2024-06-06 08:00:00+00:00,-82.1875
2024-06-06 09:00:00+00:00,49.203125
2024-06-06 10:00:00+00:00,3.1875
2024-06-06 11:00:00+00:00,159.0625
2024-06-06 12:00:00+00:00,-2.90625
2024-06-06 13:00:00+00:00,119.9921875
2024-06-06 14:00:00+00:00,194.0546875
2024-06-06 15:00:00+00:00,-187.9140625
2024-06-06 16:00:00+00:00,-294.25
2024-06-06 17:00:00+00:00,104.8515625
2024-06-06 18:00:00+00:00,-7.46875
2024-06-06 19:00:00+00:00,-605.3984375
2024-06-06 20:00:00+00:00,238.40625
2024-06-06 21:00:00+00:00,19.375
2024-06-06 22:00:00+00:00,144.0625
2024-06-06 23:00:00+00:00,-87.46875
2024-06-07 00:00:00+00:00,69.0859375
2024-06-07 01:00:00+00:00,-12.28125
2024-06-07 02:00:00+00:00,-28.4375
2024-06-07 03:00:00+00:00,166.25
2024-06-07 04:00:00+00:00,256.3984375
2024-06-07 05:00:00+00:00,61.71875
2024-06-07 06:00:00+00:00,-53.7578125
2024-06-07 07:00:00+00:00,-144.7109375
2024-06-07 08:00:00+00:00,-35.3984375
2024-06-07 09:00:00+00:00,185.1953125
2024-06-07 10:00:00+00:00,96.0234375
2024-06-07 11:00:00+00:00,290.9609375
2024-06-07 12:00:00+00:00,-474.90625
2024-06-07 13:00:00+00:00,303.9296875
2024-06-07 14:00:00+00:00,-103.78125
2024-06-07 15:00:00+00:00,-289.75
2024-06-07 16:00:00+00:00,-288.375
2024-06-07 17:00:00+00:00,-969.828125
2024-06-07 18:00:00+00:00,-709.109375
2024-06-07 19:00:00+00:00,133.3984375
2024-06-07 20:00:00+00:00,13.3125
2024-06-07 21:00:00+00:00,-9.8515625
2024-06-07 22:00:00+00:00,222.5625
2024-06-07 23:00:00+00:00,-107.46875
2024-06-08 00:00:00+00:00,29.9140625
2024-06-08 01:00:00+00:00,52.8671875
2024-06-08 02:00:00+00:00,-40.8203125
2024-06-08 03:00:00+00:00,23.7890625
2024-06-08 04:00:00+00:00,-111.7578125
2024-06-08 05:00:00+00:00,-22.25
2024-06-08 06:00:00+00:00,22.3359375
2024-06-08 07:00:00+00:00,205.1328125
2024-06-08 08:00:00+00:00,-108.296875
2024-06-08 09:00:00+00:00,20.3671875
2024-06-08 10:00:00+00:00,10.21875
2024-06-08 11:00:00+00:00,-64.578125
2024-06-08 12:00:00+00:00,-43.2421875
2024-06-08 13:00:00+00:00,56.34375
2024-06-08 14:00:00+00:00,47.734375
2024-06-08 15:00:00+00:00,-5.5703125
2024-06-08 16:00:00+00:00,-35.9765625
2024-06-08 17:00:00+00:00,53.0859375
2024-06-08 18:00:00+00:00,9.953125
2024-06-08 19:00:00+00:00,13.2734375
2024-06-08 20:00:00+00:00,-100.2578125
2024-06-08 21:00:00+00:00,55.1171875
2024-06-08 22:00:00+00:00,-83.8203125
2024-06-08 23:00:00+00:00,-27.75
2024-06-09 00:00:00+00:00,-41.2265625
2024-06-09 01:00:00+00:00,8.53125
2024-06-09 02:00:00+00:00,-82.171875
2024-06-09 03:00:00+00:00,69.8046875
2024-06-09 04:00:00+00:00,41.0390625
2024-06-09 05:00:00+00:00,3.5625
2024-06-09 06:00:00+00:00,75.5546875
2024-06-09 07:00:00+00:00,-87.484375
2024-06-09 08:00:00+00:00,53.3984375
2024-06-09 09:00:00+00:00,13.9453125
2024-06-09 10:00:00+00:00,-16.25
2024-06-09 11:00:00+00:00,15.578125
2024-06-09 12:00:00+00:00,341.3046875
2024-06-09 13:00:00+00:00,-242.8125
2024-06-09 14:00:00+00:00,24.4453125
2024-06-09 15:00:00+00:00,57.9296875
2024-06-09 16:00:00+00:00,68.0078125
2024-06-09 17:00:00+00:00,41.8046875
2024-06-09 18:00:00+00:00,70.046875
2024-06-09 19:00:00+00:00,-6.1796875
2024-06-09 20:00:00+00:00,-31.0
2024-06-09 21:00:00+00:00,44.453125
2024-06-09 22:00:00+00:00,-114.4765625
2024-06-09 23:00:00+00:00,32.2265625
2024-06-10 00:00:00+00:00,-140.1875
2024-06-10 01:00:00+00:00,118.90625
2024-06-10 02:00:00+00:00,84.09375
2024-06-10 03:00:00+00:00,-110.8359375
2024-06-10 04:00:00+00:00,52.03125
2024-06-10 05:00:00+00:00,-120.5078125
2024-06-10 06:00:00+00:00,-111.09375
2024-06-10 07:00:00+00:00,-120.5234375
2024-06-10 08:00:00+00:00,117.125
2024-06-10 09:00:00+00:00,-0.59375
2024-06-10 10:00:00+00:00,-1.3125
2024-06-10 11:00:00+00:00,47.640625
2024-06-10 12:00:00+00:00,-111.875
2024-06-10 13:00:00+00:00,40.1640625
2024-06-10 14:00:00+00:00,225.34375
2024-06-10 15:00:00+00:00,442.390625
2024-06-10 16:00:00+00:00,-80.7890625
2024-06-10 17:00:00+00:00,14.5234375
2024-06-10 18:00:00+00:00,-143.484375
2024-06-10 19:00:00+00:00,-444.3984375
2024-06-10 20:00:00+00:00,243.5234375
2024-06-10 21:00:00+00:00,-82.9453125
2024-06-10 22:00:00+00:00,-119.671875
2024-06-10 23:00:00+00:00,76.5
2024-06-11 00:00:00+00:00,-128.8515625
2024-06-11 01:00:00+00:00,-907.3515625
2024-06-11 02:00:00+00:00,-263.953125
2024-06-11 03:00:00+00:00,199.8046875
2024-06-11 04:00:00+00:00,-401.2890625
2024-06-11 05:00:00+00:00,-175.96875
2024-06-11 06:00:00+00:00,-221.0390625
2024-06-11 07:00:00+00:00,-87.5859375
2024-06-11 08:00:00+00:00,-34.203125
2024-06-11 09:00:00+00:00,-399.21875
2024-06-11 10:00:00+00:00,-211.453125
2024-06-11 11:00:00+00:00,-67.984375
2024-06-11 12:00:00+00:00,175.0546875
2024-06-11 13:00:00+00:00,-287.8828125
2024-06-11 14:00:00+00:00,161.84375
2024-06-11 15:00:00+00:00,-621.1171875
2024-06-11 16:00:00+00:00,189.2109375
2024-06-11 17:00:00+00:00,314.875
2024-06-11 18:00:00+00:00,328.4140625
2024-06-11 19:00:00+00:00,406.9921875
2024-06-11 20:00:00+00:00,-252.1328125
2024-06-11 21:00:00+00:00,146.1328125
2024-06-11 22:00:00+00:00,-23.984375
2024-06-11 23:00:00+00:00,-8.515625
2024-06-12 00:00:00+00:00,-151.875
2024-06-12 01:00:00+00:00,-113.4765625
2024-06-12 02:00:00+00:00,323.0625
2024-06-12 03:00:00+00:00,-9.234375
2024-06-12 04:00:00+00:00,47.3828125
