timestamp,open,high,low,close,volume
2025-05-14 08:59:44,103205.8,103301.8,102866.2,103135.1,46.13508436
2025-05-14 09:14:40,103135.2,103323.8,103123.0,103323.7,12.36959944
2025-05-14 09:29:36,103323.7,103345.5,103176.3,103218.3,12.24873435
2025-05-14 09:44:32,103219.4,103485.7,103219.4,103485.6,10.72406664
2025-05-14 09:59:28,103485.6,103658.4,103460.2,103638.6,15.71182084
2025-05-14 10:14:24,103638.6,103931.1,103547.8,103831.7,18.78438502
2025-05-14 10:29:20,103831.8,103882.2,103771.6,103811.0,15.47570443
2025-05-14 10:44:16,103811.0,103852.0,103647.6,103697.9,19.97359619
2025-05-14 10:59:12,103697.9,103951.9,103697.9,103951.8,12.63426841
2025-05-14 11:14:08,103951.8,103991.0,103855.4,103895.3,11.52817282
2025-05-14 11:29:04,103906.3,104142.0,103899.0,104085.7,16.24088202
2025-05-14 11:44:00,104085.6,104085.7,103911.7,103943.5,11.06920245
2025-05-14 12:01:04,103943.5,104100.0,103904.5,104053.7,12.56571437
2025-05-14 12:16:00,104053.8,104179.6,103999.3,104006.5,15.49926055
2025-05-14 12:30:56,104006.6,104190.0,103937.1,104189.9,11.92519727
2025-05-14 12:45:52,104189.9,104200.5,103961.3,103993.3,10.99403823
2025-05-14 13:00:48,103993.4,104043.5,103816.9,104033.0,15.58466015
2025-05-14 13:15:44,104033.1,104113.7,103913.5,104088.5,14.8219464
2025-05-14 13:30:40,104088.6,104346.0,103682.8,103704.9,42.73863144
2025-05-14 13:45:36,103714.1,103951.3,103486.1,103951.3,50.43749895
2025-05-14 14:00:32,103953.4,103953.4,103338.8,103457.1,42.30271566
2025-05-14 14:15:28,103466.5,103467.0,103096.0,103096.1,40.66444674
2025-05-14 14:30:24,103096.1,103341.6,102900.2,103282.2,34.54192249
2025-05-14 14:45:20,103282.3,103458.9,103166.4,103259.6,20.04317516
2025-05-14 15:00:16,103256.4,103292.9,102849.6,103292.8,38.19055917
2025-05-14 15:15:12,103292.9,103421.8,103091.5,103415.0,16.41862215
2025-05-14 15:30:08,103415.0,103512.1,103300.2,103395.0,21.41723478
2025-05-14 15:45:04,103393.8,103544.0,103199.2,103507.2,19.82990402
2025-05-14 16:00:00,103507.2,103614.9,103426.9,103614.9,32.20606659
2025-05-14 16:14:56,103614.8,103614.8,103302.8,103460.1,14.57778828
2025-05-14 16:29:52,103460.1,103600.6,103355.2,103390.1,24.58249299
2025-05-14 16:44:48,103390.0,103487.5,103167.4,103363.9,19.3152832
2025-05-14 16:59:44,103363.9,103432.5,103071.1,103141.3,26.69049939
2025-05-14 17:14:40,103141.3,103150.2,102605.2,102880.3,36.92192681
2025-05-14 17:29:36,102880.2,103151.1,102850.5,103092.0,15.63004643
2025-05-14 17:44:32,103092.0,103250.0,103064.1,103248.8,30.41996915
2025-05-14 17:59:28,103248.9,103300.0,103086.7,103118.4,15.57452613
2025-05-14 18:14:24,103118.4,103457.1,103023.5,103249.1,25.74086786
2025-05-14 18:29:20,103249.0,103450.9,103175.2,103290.8,14.59747347
2025-05-14 18:44:16,103290.9,103528.4,103214.0,103528.4,20.9848581
2025-05-14 18:59:12,103528.4,103572.8,103453.8,103545.6,11.34655343
2025-05-14 19:14:08,103545.7,103720.0,103530.8,103530.9,11.94896781
2025-05-14 19:29:04,103531.0,103548.3,103445.0,103484.6,17.90753353
2025-05-14 19:44:00,103484.6,103484.6,103245.7,103316.9,9.96481621
2025-05-14 19:58:56,103317.0,103484.7,103296.4,103311.5,12.95869578
2025-05-14 20:16:00,103311.6,103451.3,103311.6,103430.2,5.81896463
2025-05-14 20:30:56,103430.3,103507.9,103390.4,103502.1,6.4594456
2025-05-14 20:45:52,103502.0,103649.6,103496.6,103551.1,4.07002439
2025-05-14 21:00:48,103551.2,103571.6,103429.2,103458.8,12.03294315
2025-05-14 21:15:44,103458.8,103556.2,103458.8,103531.0,3.21067641
2025-05-14 21:30:40,103530.9,103618.9,103444.4,103556.5,6.33759889
2025-05-14 21:45:36,103556.6,103669.5,103547.2,103644.7,8.04450409
2025-05-14 22:00:32,103644.7,103660.4,103469.1,103469.2,9.34699765
2025-05-14 22:15:28,103469.2,103554.4,103466.1,103537.9,4.18117993
2025-05-14 22:30:24,103532.5,103543.8,103456.1,103471.7,5.92906249
2025-05-14 22:45:20,103471.7,103528.0,103427.8,103510.4,5.35289028
2025-05-14 23:00:16,103510.4,103551.0,103402.5,103551.0,8.55284983
2025-05-14 23:15:12,103547.6,103549.1,103347.2,103547.1,11.40810492
2025-05-14 23:30:08,103551.0,103593.8,103544.1,103544.1,4.13138073
2025-05-14 23:45:04,103539.0,103615.9,103505.6,103505.6,5.14896955
2025-05-15 00:00:00,103505.7,103706.8,103485.7,103706.8,5.56193434
2025-05-15 00:14:56,103706.8,103828.2,103706.8,103769.4,7.23961368
2025-05-15 00:29:52,103761.3,103840.1,103685.1,103840.1,3.43538439
2025-05-15 00:44:48,103840.1,103864.7,103765.1,103800.7,4.4565856
2025-05-15 00:59:44,103800.8,103800.8,103578.6,103589.0,14.07404321
2025-05-15 01:14:40,103586.4,103664.5,103456.0,103472.7,7.54274864
2025-05-15 01:29:36,103472.7,103494.1,103181.0,103270.1,25.85718655
2025-05-15 01:44:32,103270.0,103324.4,102972.0,103034.4,22.33036824
2025-05-15 01:59:28,103030.1,103207.9,102980.0,103052.7,19.74782487
2025-05-15 02:14:24,103041.3,103155.5,102946.1,103006.7,15.42117265
2025-05-15 02:29:20,103006.7,103053.6,102912.5,102941.0,12.06272321
2025-05-15 02:44:16,102938.8,103150.0,102916.2,103032.0,12.67272166
2025-05-15 02:59:12,103032.1,103131.2,102863.9,102866.0,17.17025893
2025-05-15 03:14:08,102866.0,102993.8,102786.7,102927.0,14.37171691
2025-05-15 03:29:04,102927.0,102953.6,102829.1,102835.7,12.77459782
2025-05-15 03:44:00,102841.0,102890.9,102719.5,102758.1,13.64120139
2025-05-15 04:01:04,102751.0,102894.7,102706.6,102735.3,22.27985085
2025-05-15 04:16:00,102735.2,102905.2,102735.2,102844.4,13.42728584
2025-05-15 04:30:56,102844.5,102967.3,102796.1,102876.5,12.08241015
2025-05-15 04:45:52,102872.8,102915.6,102770.1,102892.7,9.84224464
2025-05-15 05:00:48,102892.7,102922.3,102625.5,102625.6,11.16087839
2025-05-15 05:15:44,102625.6,102652.2,102544.5,102557.8,16.42217809
2025-05-15 05:30:40,102557.8,102632.5,102389.0,102492.9,15.58564862
2025-05-15 05:45:36,102492.8,102496.1,102333.0,102376.2,16.34408184
2025-05-15 06:00:32,102376.1,102576.5,102333.8,102553.9,23.12812121
2025-05-15 06:15:28,102553.9,102685.9,102474.9,102635.7,13.8899525
2025-05-15 06:30:24,102635.7,102644.2,102148.0,102190.4,19.76673807
2025-05-15 06:45:20,102192.6,102286.3,102162.8,102249.0,15.92490844
2025-05-15 07:00:16,102248.9,102443.7,102086.0,102086.0,30.06204663
2025-05-15 07:15:12,102086.1,102125.0,101888.0,101893.4,25.27899298
2025-05-15 07:30:08,101893.4,102000.1,101783.0,101897.1,35.35344263
2025-05-15 07:45:04,101897.1,101897.1,101724.3,101788.9,18.06598324
2025-05-15 08:00:00,101789.0,102087.1,101766.8,101972.2,17.85426659
2025-05-15 08:14:56,101972.2,102098.7,101900.7,102058.0,12.16342126
2025-05-15 08:29:52,102058.1,102304.8,102036.8,102177.3,32.79644229
2025-05-15 08:44:48,102182.0,102322.8,102164.6,102271.6,8.83402326
2025-05-15 08:59:44,102271.6,102271.6,102003.0,102003.2,11.43818785
2025-05-15 09:14:40,102003.3,102065.3,101872.1,101978.9,22.96412758
2025-05-15 09:29:36,101978.8,101992.1,101619.0,101697.7,42.32058886
2025-05-15 09:44:32,101697.8,101955.6,101505.3,101816.8,29.51128882
2025-05-15 09:59:28,101816.9,101867.3,101630.7,101747.7,13.55701094
2025-05-15 10:14:24,101747.8,101933.4,101724.0,101917.1,15.78801266
2025-05-15 10:29:20,101904.4,101904.4,101625.7,101672.7,10.68966544
2025-05-15 10:44:16,101672.7,101836.4,101604.1,101804.9,10.79212484
2025-05-15 10:59:12,101804.9,102148.0,101782.8,102066.9,22.97460914
2025-05-15 11:14:08,102064.7,102331.5,102051.8,102277.9,15.31059481
2025-05-15 11:29:04,102277.8,102436.1,102195.6,102270.0,12.51339951
2025-05-15 11:44:00,102269.9,102406.6,102204.5,102363.3,17.08217744
2025-05-15 11:58:56,102363.2,102457.7,102271.3,102298.1,22.80768347
2025-05-15 12:16:00,102298.2,102604.6,102276.2,102531.4,19.95615961
2025-05-15 12:30:56,102531.4,102835.3,102382.3,102780.4,71.38500176
2025-05-15 12:45:52,102780.4,102780.4,102467.2,102553.0,19.01174696
2025-05-15 13:00:48,102557.5,102784.9,102491.7,102757.9,20.22211713
2025-05-15 13:15:44,102757.8,102771.4,102574.0,102574.1,11.10476788
2025-05-15 13:30:40,102574.1,102773.1,102095.0,102331.4,57.163094
2025-05-15 13:45:36,102331.4,102331.4,101574.8,102134.3,56.5729927
2025-05-15 14:00:32,102134.4,102397.8,101810.2,102119.2,49.51502407
2025-05-15 14:15:28,102119.2,102331.3,101809.6,102032.4,34.31659456
2025-05-15 14:30:24,102032.4,102072.1,101595.2,101692.6,45.29864629
2025-05-15 14:45:20,101678.0,101991.7,101384.9,101991.6,47.47327253
2025-05-15 15:00:16,101991.6,102170.5,101925.9,102105.1,35.20764233
2025-05-15 15:15:12,102105.2,102506.4,102105.2,102488.9,25.68100736
2025-05-15 15:30:08,102490.6,103067.6,102444.5,103000.0,35.6543098
2025-05-15 15:45:04,103000.0,103283.5,102953.3,103251.9,34.085122
2025-05-15 16:00:00,103251.9,103384.8,103089.1,103089.1,29.14982335
2025-05-15 16:14:56,103089.2,103326.1,103065.2,103169.3,29.09251494
2025-05-15 16:29:52,103169.2,103606.2,103024.7,103595.9,25.42582773
2025-05-15 16:44:48,103595.9,103831.9,103565.4,103831.8,34.6517063
2025-05-15 16:59:44,103832.0,103873.6,103646.8,103676.8,23.08716903
2025-05-15 17:14:40,103689.5,104139.3,103689.5,103969.6,30.5160009
2025-05-15 17:29:36,103969.5,104196.4,103892.5,104070.1,19.04198341
2025-05-15 17:44:32,104070.2,104163.2,103917.9,103970.6,11.8733713
2025-05-15 17:59:28,103970.6,104018.6,103730.0,103922.3,21.65861955
2025-05-15 18:14:24,103916.4,103963.4,103472.2,103511.3,21.8961974
2025-05-15 18:29:20,103502.8,103602.7,103132.3,103299.9,28.12832538
2025-05-15 18:44:16,103300.0,103371.8,102649.4,102696.1,32.83380942
2025-05-15 18:59:12,102696.0,103136.5,102631.2,103042.7,27.43279353
2025-05-15 19:14:08,103042.6,103217.5,102553.7,102803.5,25.6961487
2025-05-15 19:29:04,102803.4,103091.1,102798.4,103074.7,14.57474272
2025-05-15 19:44:00,103074.6,103225.2,102947.2,103149.7,16.96378205
2025-05-15 20:01:04,103149.7,103420.6,102937.0,102958.1,34.61866933
2025-05-15 20:16:00,102942.6,103399.2,102888.8,103332.6,21.51830609
2025-05-15 20:30:56,103332.7,103485.0,103211.7,103472.8,22.70951048
2025-05-15 20:45:52,103472.9,103485.1,103378.7,103437.7,6.3073769
2025-05-15 21:00:48,103427.6,103427.6,103119.6,103202.2,24.96040629
2025-05-15 21:15:44,103202.2,103202.2,102700.1,103035.1,18.72114809
2025-05-15 21:30:40,103035.1,103230.6,102833.8,103165.3,27.41608772
2025-05-15 21:45:36,103165.2,103322.1,103127.1,103284.0,9.28802979
2025-05-15 22:00:32,103284.1,103774.6,103242.7,103774.6,26.22860729
2025-05-15 22:15:28,103774.7,103979.3,103673.4,103676.3,43.58545369
2025-05-15 22:30:24,103676.4,103729.5,103625.2,103666.5,10.93585299
2025-05-15 22:45:20,103666.4,103699.9,103478.1,103502.7,10.172793
2025-05-15 23:00:16,103494.9,103660.1,103360.0,103469.0,12.86383116
2025-05-15 23:15:12,103459.7,103605.0,103227.4,103511.5,21.87687094
2025-05-15 23:30:08,103511.4,103897.3,103511.4,103780.3,16.78699173
2025-05-15 23:45:04,103780.4,103863.8,103692.2,103764.4,7.91026977
2025-05-16 00:00:00,103764.5,103925.6,103647.4,103925.4,16.33590895
2025-05-16 00:14:56,103925.5,103981.3,103750.6,103750.6,13.52746714
2025-05-16 00:29:52,103753.4,104024.9,103753.4,103951.6,17.51080157
2025-05-16 00:44:48,103951.7,103975.4,103665.2,103755.4,8.45878484
2025-05-16 00:59:44,103755.8,103805.0,103501.1,103653.3,17.74979827
2025-05-16 01:14:40,103670.4,103784.7,103474.1,103774.6,14.15981583
2025-05-16 01:29:36,103774.6,104100.0,103770.7,104060.3,18.92338199
2025-05-16 01:44:32,104060.4,104075.9,103916.3,104047.3,9.36551151
2025-05-16 01:59:28,104047.3,104340.8,104047.3,104260.2,21.47871543
2025-05-16 02:14:24,104260.2,104344.4,103919.1,104279.1,33.92467216
2025-05-16 02:29:20,104279.1,104465.0,104138.5,104139.1,17.27038379
2025-05-16 02:44:16,104139.1,104239.2,104075.0,104199.7,10.04521345
2025-05-16 02:59:12,104199.7,104242.5,104053.9,104093.0,12.23711937
2025-05-16 03:14:08,104093.0,104295.8,104034.7,104239.6,7.18475919
2025-05-16 03:29:04,104250.7,104327.3,103999.8,104041.8,12.81077954
2025-05-16 03:44:00,104041.8,104121.8,103999.6,104016.7,6.25388648
2025-05-16 03:58:56,104016.7,104182.8,104009.0,104040.6,9.50310511
2025-05-16 04:16:00,104041.6,104047.4,103915.8,103929.2,6.17810401
2025-05-16 04:30:56,103929.2,103974.0,103818.3,103827.5,5.45045248
2025-05-16 04:45:52,103827.5,103948.1,103812.3,103908.4,3.80929728
2025-05-16 05:00:48,103908.8,104024.0,103908.8,103988.6,4.96367762
2025-05-16 05:15:44,103990.5,104140.5,103986.6,104034.3,4.67606413
2025-05-16 05:30:40,104034.3,104034.3,103830.3,104019.5,6.07313235
2025-05-16 05:45:36,104026.0,104066.8,103886.8,103903.6,7.63955429
2025-05-16 06:00:32,103903.6,104000.1,103863.8,103917.3,8.69886106
2025-05-16 06:15:28,103925.3,104030.2,103920.6,103950.1,7.85273318
2025-05-16 06:30:24,103954.6,104080.1,103940.8,104007.3,5.63269182
2025-05-16 06:45:20,104007.3,104095.0,103948.5,103989.5,11.45110125
2025-05-16 07:00:16,103989.5,104029.8,103845.8,103989.3,7.47123422
2025-05-16 07:15:12,103989.3,104190.0,103967.4,104085.1,10.32323201
2025-05-16 07:30:08,104085.0,104085.1,103806.5,103823.0,12.18546761
2025-05-16 07:45:04,103823.0,103856.0,103693.1,103704.5,12.00971415
2025-05-16 08:00:00,103704.5,103757.7,103486.1,103492.3,10.27941708
2025-05-16 08:14:56,103492.4,103492.4,103109.7,103265.2,22.20566628
2025-05-16 08:29:52,103265.1,103347.7,103174.7,103317.5,12.00971803
2025-05-16 08:44:48,103317.5,103456.8,103238.8,103396.8,8.00262478
2025-05-16 08:59:44,103396.8,103664.9,103396.8,103627.7,10.91751992
2025-05-16 09:14:40,103627.7,103759.6,103557.4,103696.8,8.10922435
2025-05-16 09:29:36,103696.9,103767.8,103612.0,103662.4,10.92172029
2025-05-16 09:44:32,103662.5,103816.8,103662.4,103796.3,6.28524241
2025-05-16 09:59:28,103796.3,103880.0,103637.2,103783.1,13.32526219
2025-05-16 10:14:24,103783.2,103826.9,103695.8,103711.3,10.65632112
2025-05-16 10:29:20,103718.6,103835.5,103718.5,103765.9,10.21217567
2025-05-16 10:44:16,103766.0,103865.9,103761.7,103796.7,9.43887997
2025-05-16 10:59:12,103796.7,103880.1,103743.3,103775.4,5.26244788
2025-05-16 11:14:08,103775.5,103900.0,103592.2,103620.6,13.49568739
2025-05-16 11:29:04,103620.7,103713.1,103556.8,103563.2,5.00030716
2025-05-16 11:44:00,103563.2,103685.5,103563.1,103649.3,6.1782558
2025-05-16 12:01:04,103651.9,103772.1,103578.5,103714.7,9.61067015
2025-05-16 12:16:00,103714.8,103714.8,103523.1,103611.2,10.13927689
2025-05-16 12:30:56,103604.6,103707.6,103563.1,103598.3,9.09404874
2025-05-16 12:45:52,103598.4,103662.2,103477.1,103496.3,10.87584571
2025-05-16 13:00:48,103496.4,103635.7,103458.9,103607.9,7.38199465
2025-05-16 13:15:44,103611.4,103641.4,103475.4,103500.6,10.01777267
2025-05-16 13:30:40,103500.6,103921.9,103438.3,103729.7,21.42212088
2025-05-16 13:45:36,103735.6,104081.8,103735.6,103982.8,21.57337489
2025-05-16 14:00:32,103992.8,103992.8,103491.9,103613.2,67.00281704
2025-05-16 14:15:28,103605.1,103970.8,103588.0,103827.1,29.37204228
2025-05-16 14:30:24,103827.0,103827.0,103349.1,103349.1,19.53469445
2025-05-16 14:45:20,103347.3,103637.4,103347.3,103574.4,14.60574529
2025-05-16 15:00:16,103587.0,104273.5,103587.0,104110.7,42.5936308
2025-05-16 15:15:12,104110.7,104147.1,103834.1,103853.1,17.78261827
2025-05-16 15:30:08,103853.1,104084.8,103824.6,104006.1,28.7904762
2025-05-16 15:45:04,104009.1,104185.7,103896.3,104185.6,9.38054818
2025-05-16 16:00:00,104188.1,104551.8,104187.4,104298.4,35.62904611
2025-05-16 16:14:56,104298.3,104399.9,103957.9,103957.9,25.06798403
2025-05-16 16:29:52,103957.9,104069.0,103833.7,103984.4,17.17925576
2025-05-16 16:44:48,103975.6,104213.3,103908.9,104144.7,9.33317889
2025-05-16 16:59:44,104144.8,104256.5,104014.1,104142.8,12.10526481
2025-05-16 17:14:40,104128.4,104398.0,104128.4,104258.8,13.79222431
2025-05-16 17:29:36,104265.1,104305.1,103936.9,104019.3,8.04632152
2025-05-16 17:44:32,104019.4,104075.5,103776.4,103872.1,9.15756122
2025-05-16 17:59:28,103872.0,104063.0,103839.8,104008.0,6.64585235
2025-05-16 18:14:24,104004.3,104096.2,103840.6,103866.6,13.23773579
2025-05-16 18:29:20,103861.3,104031.1,103822.1,103823.1,7.96777066
2025-05-16 18:44:16,103823.1,103897.7,103670.1,103682.7,21.05336463
2025-05-16 18:59:12,103682.7,103834.5,103673.2,103718.4,14.01100248
2025-05-16 19:14:08,103718.4,103729.3,103575.0,103670.6,19.5315213
2025-05-16 19:29:04,103670.6,103839.5,103654.5,103785.1,11.37984533
2025-05-16 19:44:00,103785.2,104045.6,103719.4,104024.2,11.64346649
2025-05-16 19:58:56,104024.3,104032.0,103845.1,103910.7,9.08929597
2025-05-16 20:16:00,103905.9,103905.9,103829.6,103879.3,7.1388221
2025-05-16 20:30:56,103867.6,103867.7,103554.2,103596.7,17.47693148
2025-05-16 20:45:52,103596.7,103746.0,103516.4,103684.0,13.82472192
2025-05-16 21:00:48,103683.7,103788.5,103660.6,103764.8,12.17924651
2025-05-16 21:15:44,103764.8,103764.8,103558.2,103558.2,4.4455973
2025-05-16 21:30:40,103558.3,103744.3,103500.0,103717.3,18.5128949
2025-05-16 21:45:36,103717.3,103717.3,103561.4,103611.3,9.90494677
2025-05-16 22:00:32,103611.2,103611.4,103422.4,103460.0,13.14764119
2025-05-16 22:15:28,103460.0,103562.0,103410.8,103457.0,8.31386006
2025-05-16 22:30:24,103457.0,103473.0,103431.0,103440.8,3.55554795
2025-05-16 22:45:20,103440.9,103537.9,103410.5,103518.5,9.81172564
2025-05-16 23:00:16,103516.3,103668.3,103516.3,103659.5,10.44693289
2025-05-16 23:15:12,103659.5,103679.6,103534.5,103615.5,7.06738926
2025-05-16 23:30:08,103615.6,103636.3,103516.3,103516.3,4.12840318
2025-05-16 23:45:04,103516.3,103531.6,103420.6,103462.0,4.59955794
2025-05-17 00:00:00,103462.1,103532.5,103400.8,103532.4,11.19456585
2025-05-17 00:14:56,103532.5,103539.7,103283.1,103295.1,18.37948324
2025-05-17 00:29:52,103295.1,103371.3,103105.0,103186.9,15.93108867
2025-05-17 00:44:48,103187.4,103407.7,103148.6,103356.1,14.42048523
2025-05-17 00:59:44,103356.1,103356.1,102907.9,102913.0,24.15841827
2025-05-17 01:14:40,102913.1,102988.3,102696.2,102983.1,30.03601772
2025-05-17 01:29:36,102991.0,103016.8,102783.0,102954.4,17.53551236
2025-05-17 01:44:32,102954.4,102954.4,102602.1,102822.8,29.07948776
2025-05-17 01:59:28,102827.9,103053.0,102771.2,102771.2,14.1907126
2025-05-17 02:14:24,102766.4,103210.2,102739.0,103152.7,13.9608546
2025-05-17 02:29:20,103152.7,103298.0,103152.7,103252.9,15.26388058
2025-05-17 02:44:16,103245.2,103347.9,103167.8,103287.2,11.52719376
2025-05-17 02:59:12,103280.0,103347.8,103183.9,103233.3,10.67374297
2025-05-17 03:14:08,103232.5,103283.1,103154.7,103283.0,7.81042718
2025-05-17 03:29:04,103283.0,103499.9,103214.4,103464.4,13.89677785
2025-05-17 03:44:00,103464.4,103588.2,103426.0,103495.5,9.01057156
2025-05-17 04:01:04,103498.1,103580.4,103465.0,103507.2,7.7037652
2025-05-17 04:16:00,103507.3,103641.1,103497.9,103605.5,13.35139024
2025-05-17 04:30:56,103605.6,103658.5,103580.0,103580.0,8.80196359
2025-05-17 04:45:52,103571.2,103658.9,103479.4,103650.5,5.77367898
2025-05-17 05:00:48,103650.6,103699.9,103572.8,103580.3,6.58745877
2025-05-17 05:15:44,103580.4,103599.9,103514.4,103545.4,4.43133292
2025-05-17 05:30:40,103545.5,103599.4,103508.0,103526.6,6.58022697
2025-05-17 05:45:36,103526.6,103526.6,103319.7,103337.6,10.4387104
2025-05-17 06:00:32,103337.7,103486.8,103337.6,103486.7,4.92870259
2025-05-17 06:15:28,103486.8,103486.8,103318.2,103318.2,8.1073046
2025-05-17 06:30:24,103318.3,103466.2,103279.1,103466.2,17.66668003
2025-05-17 06:45:20,103466.2,103493.2,103409.9,103472.2,7.46603078
2025-05-17 07:00:16,103472.1,103538.0,103445.8,103537.8,5.44675373
2025-05-17 07:15:12,103537.9,103627.9,103479.0,103599.0,9.05467814
2025-05-17 07:30:08,103599.0,103612.4,103469.8,103469.8,10.32981615
2025-05-17 07:45:04,103469.9,103472.1,103422.4,103444.2,6.34449314
2025-05-17 08:00:00,103444.2,103453.6,103302.8,103337.6,11.96618824
2025-05-17 08:14:56,103337.6,103450.2,103110.1,103448.9,31.12870519
2025-05-17 08:29:52,103449.0,103558.7,103449.0,103466.9,8.52900602
2025-05-17 08:44:48,103466.9,103476.3,103396.5,103411.8,3.50691642
2025-05-17 08:59:44,103411.8,103539.4,103124.1,103150.9,22.79066722
2025-05-17 09:14:40,103158.6,103163.8,102833.6,102867.3,17.91649826
2025-05-17 09:29:36,102867.4,103059.9,102848.4,102900.0,14.09049802
2025-05-17 09:44:32,102900.1,102990.9,102811.3,102899.3,13.53714453
2025-05-17 09:59:28,102899.0,103028.9,102839.1,103004.2,12.7290145
2025-05-17 10:14:24,103004.2,103033.0,102936.4,103005.5,10.73387522
2025-05-17 10:29:20,102996.8,103014.6,102815.3,102836.2,11.74584517
2025-05-17 10:44:16,102836.3,102954.6,102831.6,102870.9,9.48725944
2025-05-17 10:59:12,102870.9,102938.2,102742.9,102757.8,12.3590644
2025-05-17 11:14:08,102757.8,102856.7,102752.7,102799.9,11.54015411
2025-05-17 11:29:04,102799.9,103003.1,102796.9,103003.0,8.67043893
2025-05-17 11:44:00,103003.1,103088.6,102966.5,102984.1,10.10413137
2025-05-17 11:58:56,102984.1,103056.0,102912.7,102925.1,7.79302173
2025-05-17 12:16:00,102925.2,103035.4,102895.0,103002.2,10.73268529
2025-05-17 12:30:56,103001.6,103029.2,102928.9,102980.4,8.86670411
2025-05-17 12:45:52,102980.3,102980.3,102893.0,102927.9,5.56198963
2025-05-17 13:00:48,102928.0,103072.2,102818.4,103072.1,19.48509479
2025-05-17 13:15:44,103072.2,103098.9,102866.5,102927.7,6.55345161
2025-05-17 13:30:40,102937.1,102956.0,102792.9,102812.4,7.36725371
2025-05-17 13:45:36,102809.5,102809.5,102637.1,102716.7,15.16224152
2025-05-17 14:00:32,102716.6,102922.0,102712.6,102922.0,8.18396626
2025-05-17 14:15:28,102922.0,103039.5,102895.9,103024.7,6.11533787
2025-05-17 14:30:24,103024.7,103084.9,102990.3,103052.9,5.95177173
2025-05-17 14:45:20,103052.9,103180.7,103052.9,103130.6,9.54946396
2025-05-17 15:00:16,103130.7,103154.9,103009.7,103075.0,5.39390938
2025-05-17 15:15:12,103075.0,103181.0,102976.6,103093.0,13.58581123
2025-05-17 15:30:08,103093.1,103113.8,103059.2,103059.2,4.57468068
2025-05-17 15:45:04,103059.2,103059.3,102939.0,102950.1,7.9903485
2025-05-17 16:00:00,102950.1,103045.5,102904.8,102963.4,6.35215555
2025-05-17 16:14:56,102963.4,103112.8,102907.8,103000.7,13.2337418
2025-05-17 16:29:52,103000.8,103008.9,102769.3,102878.2,9.61489073
2025-05-17 16:44:48,102878.1,102937.6,102757.5,102937.6,7.61486009
2025-05-17 16:59:44,102942.0,103175.9,102930.0,103130.8,5.37035394
2025-05-17 17:14:40,103130.8,103263.1,103040.9,103225.3,8.6910796
2025-05-17 17:29:36,103225.3,103291.2,103168.6,103197.9,14.40581537
2025-05-17 17:44:32,103198.0,103218.1,103125.8,103125.8,9.25913775
2025-05-17 17:59:28,103125.8,103362.3,103067.4,103219.6,57.89849288
2025-05-17 18:14:24,103217.6,103277.4,103045.1,103198.0,22.0359081
2025-05-17 18:29:20,103198.0,103198.0,102989.2,103079.5,17.52685544
