timestamp,price,volatility
2025-04-21 04:12:09,87535,0.0014987279483938936
2025-04-21 04:17:09,87524,0.0014073968937248881
2025-04-21 04:22:09,87481,0.0014704979697438808
2025-04-21 04:27:09,87536,0.0015548215472715433
2025-04-21 04:32:10,87616,0.0016533974937981758
2025-04-21 04:37:10,87601,0.0016568861679925838
2025-04-21 04:42:10,87581,0.0016644688422505344
2025-04-21 04:47:10,87569,0.0016721882369339915
2025-04-21 04:52:10,87568,0.0016732942667867573
2025-04-21 04:57:11,87614,0.0016212658015137703
2025-04-21 05:02:11,87589,0.001614530131737616
2025-04-21 05:07:11,87632,0.001653926070476932
2025-04-21 05:12:11,87651,0.0015085650914958395
2025-04-21 05:17:11,87599,0.0016539232634592087
2025-04-21 05:22:11,87503,0.0019607630191982215
2025-04-21 05:27:12,87478,0.0018624013618986762
2025-04-21 05:32:12,87396,0.0017271331894858496
2025-04-21 05:37:12,87393,0.001735846954223234
2025-04-21 05:42:12,87367,0.0017385399662160526
2025-04-21 05:47:12,87375,0.001762983912669901
2025-04-21 05:52:13,87447,0.0020301423824666933
2025-04-21 05:57:13,87466,0.0019457801481085667
2025-04-21 06:02:13,87480,0.0019606229836400904
2025-04-21 06:07:13,87489,0.0018684979066318753
2025-04-21 06:12:13,87439,0.001872400695563833
2025-04-21 06:17:14,87432,0.0018250397310260928
2025-04-21 06:22:14,87421,0.0015124617597100111
2025-04-21 06:27:14,87417,0.0014954681238328103
2025-04-21 06:32:14,87360,0.0013303724112324088
2025-04-21 06:37:14,87315,0.0014146249221707245
2025-04-21 06:42:14,87309,0.001393599715343629
2025-04-21 06:47:15,87272,0.001429191234347018
2025-04-21 06:52:15,87282,0.0010578121504147184
2025-04-21 06:57:15,87315,0.00112969772103168
2025-04-21 07:02:15,87342,0.0011821088790483446
2025-04-21 07:07:15,87301,0.0011967636145581103
2025-04-21 07:12:16,87259,0.0011674687076115198
2025-04-21 07:17:16,87192,0.0013033820267311924
2025-04-21 07:22:16,87086,0.0016256073318042406
2025-04-21 07:27:16,86902,0.002384697397606086
2025-04-21 07:32:16,86777,0.0025653453417569983
2025-04-21 07:37:17,86804,0.0027094099307595036
2025-04-21 07:42:17,86816,0.0027520102387131413
2025-04-21 07:47:17,86855,0.0029029527444377878
2025-04-21 07:52:17,86904,0.0030220587126657955
2025-04-21 07:57:17,86924,0.0029859703434937574
2025-04-21 08:02:18,86959,0.0030106394693599032
2025-04-21 08:07:18,87035,0.0032504155811602133
2025-04-21 08:12:18,87143,0.0035603308495201513
2025-04-21 14:09:54,86913,0.004344983299703893
2025-04-21 14:14:54,86932,0.004238602297646336
2025-04-21 14:19:54,86950,0.003659137139100472
2025-04-21 14:24:55,86902,0.003361686883611112
2025-04-21 14:29:55,86895,0.0033602077312804655
2025-04-21 14:34:55,86921,0.003366715642688017
2025-04-21 14:39:56,86941,0.0033490663973100273
2025-04-21 14:44:56,86945,0.00330762094736139
2025-04-21 14:49:56,86923,0.0033125017752854116
2025-04-21 14:54:56,86888,0.003303357975450466
2025-04-21 14:59:56,86898,0.0031510518779453295
2025-04-21 15:04:57,86836,0.002810783479972339
2025-04-21 15:09:57,86942,0.0017397482387129146
2025-04-21 15:14:57,87062,0.0022038783936122615
2025-04-21 15:19:57,87054,0.002211927678942147
2025-04-21 15:24:58,87159,0.0023414273131203015
2025-04-21 15:29:58,87198,0.002320506545225954
2025-04-21 15:34:58,87235,0.0023244080271680625
2025-04-21 15:39:58,87298,0.002359918766063703
2025-04-21 15:44:59,87323,0.002339239110793957
2025-04-21 15:49:59,87285,0.0023978198067102045
2025-04-21 15:54:59,87286,0.0022900151281970366
2025-04-21 16:00:00,87362,0.002318756899081269
2025-04-21 16:05:00,87321,0.0021952930870696736
2025-04-21 16:10:00,87269,0.002263137720582547
2025-04-21 16:15:00,87235,0.0020334773191976966
2025-04-21 16:20:00,87208,0.002074755245566653
2025-04-21 16:25:00,87199,0.001730880352898701
2025-04-21 16:30:01,87180,0.0016866215398673255
2025-04-21 16:35:01,87221,0.001700311337648962
2025-04-21 16:40:01,87206,0.0015020122261943714
2025-04-21 16:45:01,87196,0.0014454924354578564
2025-04-21 16:50:02,87257,0.0016122986030831395
2025-04-21 16:55:02,87243,0.0016170144593198603
2025-04-21 17:00:02,87244,0.001282401468852286
2025-04-21 17:05:02,87290,0.0013645122738705144
2025-04-21 17:10:03,87250,0.0013081025193275178
2025-04-21 17:15:03,87205,0.0013525440714625416
2025-04-21 17:20:03,87193,0.0013242219562125458
2025-04-21 17:25:03,87188,0.001321655942368149
2025-04-21 17:30:03,87201,0.0013097298848385455
2025-04-21 17:35:03,87131,0.0014443500410069566
2025-04-21 17:40:04,87183,0.0015914667993931104
2025-04-21 17:45:04,87229,0.0016778755448909964
2025-04-21 17:50:04,87249,0.001533405774274186
2025-04-21 17:55:04,87288,0.0015867289334297679
2025-04-21 18:00:04,87308,0.0015969071929712799
2025-04-21 18:05:05,87244,0.0016903397367999129
2025-04-21 18:10:05,87099,0.002323565854375757
2025-04-21 18:15:05,87102,0.0022925314441734515
2025-04-21 18:20:05,87076,0.002301160168911505
2025-04-21 18:25:05,87049,0.002308494933645342
2025-04-21 18:31:38,87043,0.002289653812582065
2025-04-21 18:51:52,87104,0.0023161678603391463
2025-04-21 18:56:52,87117,0.002226477518332836
2025-04-21 19:01:52,87139,0.00216297960740585
2025-04-21 19:06:53,87121,0.0021374354814521546
2025-04-21 19:11:53,87108,0.002045389629478755
2025-04-21 19:16:53,87173,0.0022142794342324312
2025-04-21 19:21:53,87232,0.0022431595663076048
2025-04-21 19:26:54,87256,0.0013426834339213996
2025-04-21 19:31:54,87284,0.0013463162124317965
2025-04-21 19:36:54,87287,0.0012570611294067675
2025-04-21 19:41:54,87253,0.0012943201423706245
2025-04-21 19:46:55,87275,0.0012623062574376475
2025-04-21 19:52:22,87293,0.0011495385771853194
2025-04-21 19:57:22,87421,0.0017213997074393389
2025-04-21 20:02:22,87503,0.0018373968823145977
2025-04-21 20:07:22,87530,0.0017374631757256568
2025-04-21 20:12:22,87563,0.0016359237644811289
2025-04-21 20:17:23,87511,0.001886863361948677
2025-04-21 20:22:23,87529,0.0018488363793911632
2025-04-21 20:27:23,87554,0.001848815668637294
2025-04-21 20:32:23,87577,0.0018484703339196518
2025-04-21 20:37:24,87426,0.0027303994101191124
2025-04-21 20:42:24,87359,0.0028331701564733576
2025-04-21 20:47:24,87399,0.0028525216306826097
2025-04-21 20:52:24,87411,0.002851036695937314
2025-04-21 20:57:24,87463,0.0025133692234843544
2025-04-21 21:02:25,87552,0.002545395188656787
2025-04-21 21:07:25,87557,0.0025295463906085907
2025-04-21 21:12:25,87625,0.0026199603267047784
2025-04-21 21:17:25,87729,0.0027380551243138774
2025-04-21 21:22:26,88157,0.005404269617786339
2025-04-21 21:27:26,88492,0.006255669528897032
2025-04-21 21:32:26,88399,0.006530965250744427
2025-04-21 21:37:26,88456,0.005943162626838831
2025-04-21 21:42:26,88358,0.006061176439675049
2025-04-21 21:47:26,88417,0.006046298073409529
2025-04-21 21:52:27,88401,0.006101950864976092
2025-04-21 21:57:27,88433,0.006120671188290932
2025-04-21 22:02:27,88428,0.006195628019298454
2025-04-21 22:07:27,88532,0.006144221805004931
2025-04-21 22:12:27,88465,0.006371259866238507
2025-04-21 22:17:27,88369,0.006619357455762818
2025-04-21 22:22:28,88302,0.004812698579348818
2025-04-21 22:27:28,88258,0.002710693159065006
2025-04-21 22:32:28,88133,0.0028539095107152366
2025-04-21 22:37:28,88151,0.002734609622775539
2025-04-21 22:42:28,88120,0.002587613055969657
2025-04-21 22:47:29,88033,0.0024926312346635346
2025-04-21 22:52:29,88108,0.0027728733955321183
2025-04-21 22:57:29,88134,0.0027568328077626787
2025-04-21 23:02:29,88140,0.0027707437590226178
2025-04-21 23:07:29,88163,0.002371849135811239
2025-04-21 23:12:29,88036,0.0025894024995216794
2025-04-21 23:17:30,87938,0.0025975813071992338
2025-04-21 23:22:30,88029,0.0029305855722268136
2025-04-21 23:27:30,88086,0.003049610078561402
2025-04-21 23:32:30,88114,0.002749665310108848
2025-04-21 23:37:31,88141,0.002760546732981347
2025-04-21 23:42:31,88177,0.0027623768187570066
2025-04-21 23:47:31,88216,0.002534880151287592
2025-04-21 23:52:31,88214,0.0024280959316990564
2025-04-21 23:57:31,88155,0.0025328378205146784
2025-04-22 00:02:31,88158,0.002532359479778433
2025-04-22 00:07:32,88223,0.0026254346567884056
2025-04-22 00:12:32,88282,0.002108959843963109
2025-04-22 00:17:32,88254,0.0016559960211155662
2025-04-22 00:22:32,88206,0.0016435003967945133
2025-04-22 00:41:37,88266,0.0016542042455135514
2025-04-22 00:46:37,88262,0.0016586842820082706
2025-04-22 00:51:37,88238,0.0016957534159255734
2025-04-22 00:56:38,88198,0.0017386131774914263
2025-04-22 01:01:38,88111,0.0019360256555157915
2025-04-22 01:06:38,88098,0.0019346643572283049
2025-04-22 01:11:38,88108,0.0018439650246715605
2025-04-22 01:16:38,88055,0.0019223770028284157
2025-04-22 01:21:39,88050,0.0016971801295036283
2025-04-22 01:26:39,88058,0.001471512558074613
2025-04-22 01:31:39,88061,0.001485896252242124
2025-04-22 01:36:39,88151,0.0018503171986158239
2025-04-22 01:41:39,88225,0.0019243482262180478
2025-04-22 01:46:39,88287,0.0020619363473143456
2025-04-22 01:51:40,88287,0.002037196955791224
2025-04-22 01:56:40,88354,0.002073112487250771
2025-04-22 02:01:40,88375,0.0016634622231426815
2025-04-22 02:06:40,88379,0.0016239857593906887
2025-04-22 02:11:40,88330,0.0018179802391995001
2025-04-22 02:16:40,88240,0.0020540295021628137
2025-04-22 02:21:41,88207,0.002116617055922381
2025-04-22 02:26:41,88222,0.002115747141952958
2025-04-22 02:31:41,88163,0.002270741715214571
2025-04-22 02:36:42,88126,0.0020795876991884965
2025-04-22 02:41:42,88047,0.002017554059716432
2025-04-22 02:46:42,88028,0.001780193821298829
2025-04-22 02:51:42,88070,0.0019108709891068583
2025-04-22 02:56:42,88120,0.0018128054945511923
2025-04-22 03:01:42,88172,0.0019398154318499593
2025-04-22 03:06:43,88200,0.0019944228823741534
2025-04-22 03:11:43,88227,0.001998578571711036
2025-04-22 03:16:43,88202,0.0017478901336338904
2025-04-22 03:21:43,88222,0.0017241819541917685
2025-04-22 03:26:43,88274,0.0018141399002765196
2025-04-22 03:31:44,88280,0.0016369420601140437
2025-04-22 03:36:44,88326,0.0015735703871607393
2025-04-22 03:41:44,88320,0.0010952590446549437
2025-04-22 03:46:44,88379,0.0010329250081911648
2025-04-22 03:51:44,88377,0.001076142308408886
2025-04-22 03:56:45,88377,0.0010660551788338525
2025-04-22 04:01:45,88439,0.001110516676514213
2025-04-22 04:06:45,88467,0.0011104553783701557
2025-04-22 04:11:45,88528,0.001193845783679348
2025-04-22 04:16:46,88561,0.0010216472847672518
2025-04-22 04:21:46,88578,0.001026380232448606
2025-04-22 04:26:46,88484,0.0016928143952300678
2025-04-22 04:31:46,88439,0.0018335153814083482
2025-04-22 04:36:47,88423,0.00181281532295513
2025-04-22 04:41:47,88449,0.0018142273163508583
2025-04-22 04:46:48,88425,0.0017476566524923538
2025-04-22 04:51:48,88395,0.001788910517386865
2025-04-22 04:56:48,88413,0.0017983656264213652
2025-04-22 05:01:48,88401,0.0016480236764787532
2025-04-22 05:06:49,88437,0.0016714794663933276
2025-04-22 05:11:49,88424,0.0014778232654394908
2025-04-22 05:16:49,88375,0.0014461597941099657
2025-04-22 05:21:49,88365,0.0013928625748258771
2025-04-22 05:26:49,88405,0.0011781576833917752
2025-04-22 05:31:50,88489,0.0014605535109261812
2025-04-22 05:36:50,88494,0.0014392575038471318
2025-04-22 05:41:50,88479,0.0014340952854037209
2025-04-22 05:46:50,88500,0.0014081321325276625
2025-04-22 05:51:50,88537,0.001370746597470101
2025-04-22 05:56:50,88527,0.0013895737584601168
2025-04-22 06:01:51,88509,0.0014040480476803386
2025-04-22 06:06:51,88530,0.0013736813533075894
2025-04-22 06:11:51,88553,0.0013580355656832672
2025-04-22 06:16:51,88548,0.0011653625660605876
2025-04-22 06:21:51,88555,0.001131023366841513
2025-04-22 06:26:51,88481,0.0014732458861787898
2025-04-22 06:31:52,88382,0.0015772673339235891
2025-04-22 06:36:52,88390,0.0015813295412324378
2025-04-22 06:41:52,88458,0.0017986096241140164
2025-04-22 06:46:52,88504,0.0018636915963676365
2025-04-22 06:51:52,88504,0.0018083963681363316
2025-04-22 06:56:52,88517,0.0018142178996835225
2025-04-22 07:01:53,88531,0.0018080670947679706
2025-04-22 07:06:53,88560,0.001822061081089727
2025-04-22 07:11:53,88558,0.0018047150891883485
2025-04-22 07:16:53,88543,0.0018124076732880083
2025-04-22 07:21:53,88553,0.001814431430701962
2025-04-22 07:26:53,88590,0.0016069776681038959
2025-04-22 07:31:54,88612,0.0008978502076682861
2025-04-22 07:36:54,88597,0.000972159371419616
2025-04-22 07:41:54,88594,0.0007642329250480056
2025-04-22 07:46:54,88548,0.0008806545939605504
2025-04-22 07:51:54,88609,0.0010897544903621915
2025-04-22 07:56:55,88649,0.0011455043204326761
2025-04-22 08:01:55,88617,0.0012422779194443193
2025-04-22 08:06:55,88597,0.0012456549480528666
2025-04-22 08:11:55,88594,0.0012462727132248328
2025-04-22 08:16:55,88634,0.0012896764419131235
2025-04-22 08:21:56,88625,0.0013024887414610645
2025-04-22 08:26:56,88689,0.001421703685138566
2025-04-22 08:31:56,88720,0.0014372688993404522
2025-04-22 08:36:56,88771,0.001476371821454467
2025-04-22 08:41:57,88760,0.0014921680879099993
2025-04-22 08:46:57,88693,0.001621593204349302
2025-04-22 08:51:57,88732,0.00154644435348914
2025-04-22 08:56:57,88803,0.0016638048343915071
2025-04-22 09:01:57,88960,0.0022241922316849224
2025-04-22 09:06:58,89063,0.0022818917215920507
2025-04-22 09:11:58,89195,0.0024382407339201993
2025-04-22 09:16:59,89376,0.002836035133593745
2025-04-22 09:21:59,89532,0.002871006492848479
2025-04-22 09:26:59,89557,0.00292591187592886
2025-04-22 09:31:59,89624,0.002884090232256367
2025-04-22 09:37:00,89616,0.003024916739575993
2025-04-22 09:42:00,89796,0.003072985304008975
2025-04-22 12:18:48,90850,0.01082252568461897
2025-04-22 12:23:48,90840,0.010922616220142069
2025-04-22 12:28:48,90782,0.011180497069175765
2025-04-22 12:33:48,90746,0.0114023714126495
2025-04-22 12:38:48,90778,0.0114689992678689
2025-04-22 12:43:49,90775,0.01158397264181267
2025-04-22 12:48:49,90802,0.011621196324945036
2025-04-22 12:53:49,90764,0.011735595943157488
2025-04-22 12:58:49,90746,0.011783375598471106
2025-04-22 13:03:49,90797,0.01179088946143169
2025-04-22 13:08:50,90891,0.011722293903778293
2025-04-22 13:13:50,90902,0.01172841791390916
2025-04-22 13:18:50,90811,0.0019243573257987793
2025-04-22 13:23:50,90791,0.0019321368401563075
2025-04-22 13:28:50,90858,0.0019607656670636254
2025-04-22 13:33:50,90968,0.0021888261778471186
2025-04-22 13:38:51,91114,0.0026005411770475117
2025-04-22 13:43:51,91181,0.002604125570264549
2025-04-22 13:48:51,91277,0.0026886161647814706
2025-04-22 13:53:51,91327,0.0025225433073373447
2025-04-22 13:58:51,91381,0.0023994255027500492
2025-04-22 14:03:52,91466,0.0024242802860369897
2025-04-22 14:08:52,91523,0.002380478622452637
2025-04-22 14:13:52,91402,0.0030314461161089685
2025-04-22 14:18:52,91316,0.0030002633563782546
2025-04-22 14:23:52,91293,0.003008270712003624
2025-04-22 14:28:52,91281,0.0030459092302817853
2025-04-22 14:33:53,91271,0.002941028804544098
2025-04-22 14:38:53,91278,0.0025615904996616617
2025-04-22 14:43:53,91298,0.0024837800345985836
2025-04-22 14:48:53,91412,0.0025711585967427056
2025-04-22 14:53:54,91386,0.002555899095472472
2025-04-22 14:58:54,91480,0.002689945045567382
2025-04-22 15:03:54,91519,0.0025626303595170648
2025-04-22 15:08:55,91581,0.0025764365788389374
2025-04-22 15:13:56,91659,0.0021998137867422413
2025-04-22 15:18:56,91647,0.0018487212999395472
2025-04-22 15:23:56,91608,0.001912519069930185
2025-04-22 15:28:56,91672,0.0018943741426839832
2025-04-22 15:33:56,91682,0.0018477770504158875
2025-04-22 15:38:56,91599,0.0022399877882832864
2025-04-22 15:43:57,91283,0.0043716372172581475
2025-04-22 15:48:57,91297,0.0041589056564150855
2025-04-22 15:53:57,91362,0.004230671810733116
2025-04-22 15:58:58,91405,0.004114877487032316
2025-04-22 16:03:58,91477,0.004177604319960767
2025-04-22 16:08:58,91463,0.004104344104925386
2025-04-22 16:13:59,91442,0.003968987497582397
2025-04-22 16:18:59,91364,0.004021169791710609
2025-04-22 16:23:59,91339,0.0040171167891141285
2025-04-22 16:28:59,91316,0.0038838361335380165
2025-04-22 16:34:00,91277,0.003855483967154457
2025-04-22 16:39:00,91246,0.003810805705429726
2025-04-22 16:44:00,91239,0.0016836751929040768
2025-04-22 16:49:00,91226,0.0016725322800237822
2025-04-22 16:54:01,91215,0.0014422018315511176
2025-04-22 16:59:01,91180,0.0012971522814167987
2025-04-22 17:04:01,91156,0.000714633004286394
2025-04-22 17:09:02,91187,0.0009509506493928027
2025-04-22 17:14:02,91249,0.001332385440997995
2025-04-22 17:19:02,91293,0.0012590626174710693
2025-04-22 17:24:02,91441,0.0020754894771652203
2025-04-22 17:29:03,91513,0.002146004606028842
2025-04-22 17:34:03,91503,0.002070155694015939
2025-04-22 17:39:03,91397,0.002435717096035638
2025-04-22 17:44:03,91385,0.002441565989379756
2025-04-22 17:49:03,91699,0.00407130487382076
2025-04-22 17:54:04,92523,0.00937360200080843
2025-04-22 17:59:04,92781,0.009329954884027958
2025-04-22 18:04:04,92992,0.009164896879996604
2025-04-22 18:09:04,92936,0.009359549142239177
2025-04-22 18:14:04,92747,0.010016372335169804
2025-04-22 18:19:05,92804,0.010004632721209229
2025-04-22 18:24:05,92982,0.010017152621671086
2025-04-22 18:29:05,92937,0.010180312184373447
2025-04-22 18:34:05,92938,0.010163047878370985
2025-04-22 18:39:05,92903,0.00998535408853723
2025-04-22 18:44:06,92762,0.01030307127603966
2025-04-22 18:49:06,92754,0.010087801900430125
2025-04-22 18:54:06,92755,0.005078154199563416
2025-04-22 18:59:06,92813,0.004279519116396477
2025-04-22 19:04:06,92835,0.0035351918065337396
2025-04-22 19:09:06,92923,0.0036522352063957696
2025-04-22 19:14:07,93068,0.0032228274491047926
2025-04-22 19:19:07,93152,0.0032671710348701373
2025-04-22 19:24:07,93060,0.0029905848752179386
2025-04-22 19:29:07,93167,0.0031043565984093108
2025-04-22 19:34:07,93475,0.004365529066760664
2025-04-22 19:39:08,93577,0.004297428340961896
2025-04-22 19:44:08,93688,0.0036421344245932533
2025-04-22 19:49:08,93597,0.003976836954813698
2025-04-22 19:54:08,93614,0.003945556388156891
2025-04-22 19:59:08,93549,0.004209630521686115
2025-04-22 20:04:09,93548,0.004243816607053283
2025-04-22 20:09:09,93637,0.004244093761340288
2025-04-22 20:14:09,93562,0.004340413334325598
2025-04-22 20:19:09,93597,0.004311253598205179
2025-04-22 20:24:10,93763,0.004226458655247456
